"","Data","startTyg","startM","Al. Jerozolimskie - suma","Al. Jerozolimskie płd.","Al. Jerozolimskie płn.","Al. USA - suma","Al. USA płd.","Al. USA płn.","Banacha","Bazyliańska","Belwederska","Dworzec Wileński (al. Solidarności)","Dworzec Wileński (Targowa)","Marsa","Marszałkowska","NSR Most Gdański - suma","NSR Most Gdański ciąg pieszo-rowerowy","NSR Most Gdański ścieżka rowerowa","NSR Solec - suma","NSR Solec ciąg pieszo-rowerowy","NSR Solec ścieżka rowerowa","Praska ścieżka rekreacyjna","Świętokrzyska/Emilii Plater - suma","Świętokrzyska/Emilii Plater płd.","Świętokrzyska/Emilii Plater płn.","Wybrzeże Helskie","Wysockiego","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena wsch.","Żwirki i Wigury/Trojdena zach."
"857",2016-12-04,2016-11-28,2016-12-01,NA,NA,NA,69,53,16,118,3,60,75,71,NA,65,154,36,118,105,28,77,24,187,73,114,96,27,57,46,11
"858",2016-12-05,2016-12-05,2016-12-01,NA,NA,NA,147,99,48,659,7,212,215,160,NA,222,217,33,184,189,29,160,15,744,341,403,259,77,369,299,70
"859",2016-12-06,2016-12-05,2016-12-01,NA,NA,NA,123,80,43,532,10,153,163,138,NA,219,191,23,168,165,27,138,8,651,290,361,222,87,324,269,55
"860",2016-12-07,2016-12-05,2016-12-01,NA,NA,NA,156,109,47,610,18,181,224,158,NA,197,260,51,209,191,34,157,15,755,317,438,278,92,389,310,79
"861",2016-12-08,2016-12-05,2016-12-01,NA,NA,NA,161,116,45,635,22,194,187,210,NA,228,244,63,181,217,49,168,4,715,338,377,253,63,423,320,103
"862",2016-12-09,2016-12-05,2016-12-01,NA,NA,NA,125,84,41,628,17,191,207,153,NA,249,270,84,186,242,68,174,5,767,332,435,224,74,379,293,86
"863",2016-12-10,2016-12-05,2016-12-01,NA,NA,NA,36,27,9,104,12,28,69,85,NA,60,60,23,37,49,13,36,3,174,78,96,61,24,65,51,14
"864",2016-12-11,2016-12-05,2016-12-01,NA,NA,NA,42,32,10,84,1,35,44,56,NA,45,82,43,39,47,16,31,12,127,51,76,67,20,53,42,11
"865",2016-12-12,2016-12-12,2016-12-01,NA,NA,NA,128,89,39,555,16,182,163,184,NA,208,192,68,124,199,33,166,18,615,280,335,203,75,352,272,80
"866",2016-12-13,2016-12-12,2016-12-01,NA,NA,NA,129,97,32,665,23,187,176,165,NA,213,238,80,158,205,40,165,8,762,351,411,242,77,400,288,112
"867",2016-12-14,2016-12-12,2016-12-01,NA,NA,NA,79,62,17,525,22,156,161,119,NA,209,173,51,122,164,35,129,10,611,298,313,189,70,317,238,79
"868",2016-12-15,2016-12-12,2016-12-01,NA,NA,NA,118,75,43,550,35,169,145,121,NA,223,216,83,133,187,45,142,10,682,329,353,211,68,346,271,75
"869",2016-12-16,2016-12-12,2016-12-01,NA,NA,NA,103,74,29,617,22,186,195,126,NA,244,275,106,169,240,62,178,22,691,323,368,280,87,361,273,88
"870",2016-12-17,2016-12-12,2016-12-01,NA,NA,NA,69,48,21,212,16,155,109,111,NA,114,192,79,113,145,46,99,38,351,159,192,156,43,122,97,25
"871",2016-12-18,2016-12-12,2016-12-01,NA,NA,NA,56,41,15,122,8,90,59,46,NA,60,134,55,79,72,21,51,30,174,71,103,83,26,68,52,16
"872",2016-12-19,2016-12-19,2016-12-01,NA,NA,NA,115,80,35,576,25,175,184,141,NA,211,210,68,142,182,37,145,22,742,325,417,243,77,360,276,84
"873",2016-12-20,2016-12-19,2016-12-01,NA,NA,NA,133,90,43,657,24,228,189,167,NA,229,281,102,179,224,56,168,9,816,375,441,232,83,422,320,102
"874",2016-12-21,2016-12-19,2016-12-01,NA,NA,NA,110,72,38,688,26,227,181,181,NA,232,262,84,178,210,38,172,6,806,345,461,269,92,407,301,106
"875",2016-12-22,2016-12-19,2016-12-01,NA,NA,NA,155,114,41,625,26,190,206,155,NA,236,264,98,166,199,53,146,22,734,339,395,278,91,390,298,92
"876",2016-12-23,2016-12-19,2016-12-01,NA,NA,NA,66,49,17,312,13,93,119,128,NA,147,100,26,74,90,18,72,6,447,178,269,156,60,177,140,37
"877",2016-12-24,2016-12-19,2016-12-01,NA,NA,NA,46,35,11,72,5,37,54,53,NA,31,95,43,52,58,27,31,10,95,44,51,71,17,51,39,12
"878",2016-12-25,2016-12-19,2016-12-01,NA,NA,NA,48,28,20,66,7,69,62,29,NA,44,205,109,96,91,31,60,28,96,29,67,86,18,64,51,13
"879",2016-12-26,2016-12-26,2016-12-01,NA,NA,NA,51,33,18,59,7,46,38,32,NA,32,153,65,88,80,38,42,29,104,37,67,68,23,58,49,9
"880",2016-12-27,2016-12-26,2016-12-01,NA,NA,NA,51,36,15,209,10,73,89,81,NA,78,111,35,76,79,12,67,3,308,111,197,108,30,142,109,33
"881",2016-12-28,2016-12-26,2016-12-01,NA,NA,NA,133,106,27,374,22,148,140,147,NA,192,305,103,202,188,36,152,27,524,228,296,215,72,264,207,57
"882",2016-12-29,2016-12-26,2016-12-01,NA,NA,NA,175,127,48,395,26,155,178,142,NA,199,312,117,195,209,59,150,30,561,234,327,239,87,271,206,65
"883",2016-12-30,2016-12-26,2016-12-01,NA,NA,NA,127,98,29,357,32,181,199,145,NA,180,312,131,181,188,58,130,42,554,247,307,213,86,262,204,58
"884",2016-12-31,2016-12-26,2016-12-01,NA,NA,NA,96,63,33,167,18,101,92,78,NA,131,363,169,194,155,73,82,81,260,113,147,168,45,132,108,24
"885",2017-01-01,2016-12-26,2017-01-01,NA,NA,NA,62,43,19,105,9,83,62,47,NA,52,222,93,129,123,50,73,36,201,83,118,103,26,106,76,30
"886",2017-01-02,2017-01-02,2017-01-01,NA,NA,NA,112,83,29,441,14,141,160,117,NA,160,200,60,140,152,30,122,11,465,214,251,211,60,300,231,69
"887",2017-01-03,2017-01-02,2017-01-01,NA,NA,NA,103,69,34,466,19,128,162,138,NA,180,186,55,131,145,12,133,14,481,222,259,235,62,293,233,60
"888",2017-01-04,2017-01-02,2017-01-01,NA,NA,NA,56,45,11,364,12,99,93,82,NA,132,87,16,71,100,15,85,1,351,158,193,121,39,176,151,25
"889",2017-01-05,2017-01-02,2017-01-01,NA,NA,NA,42,34,8,198,9,64,80,49,NA,105,70,15,55,78,9,69,5,278,139,139,104,31,123,115,8
"890",2017-01-06,2017-01-02,2017-01-01,NA,NA,NA,24,20,4,28,3,22,38,18,NA,21,37,7,30,27,8,19,32,79,28,51,38,12,30,29,1
"891",2017-01-07,2017-01-02,2017-01-01,NA,NA,NA,21,19,2,48,0,15,31,25,NA,30,43,5,38,24,7,17,20,71,28,43,28,8,18,16,2
"892",2017-01-08,2017-01-02,2017-01-01,NA,NA,NA,25,21,4,28,1,21,27,13,NA,32,63,15,48,26,5,21,28,98,34,64,38,10,33,31,2
"893",2017-01-09,2017-01-09,2017-01-01,NA,NA,NA,61,45,16,294,4,60,75,46,NA,106,75,14,61,66,14,52,8,283,131,152,97,31,124,118,6
"894",2017-01-10,2017-01-09,2017-01-01,NA,NA,NA,58,40,18,327,3,104,94,51,NA,117,114,16,98,78,7,71,7,386,175,211,123,28,162,156,6
"895",2017-01-11,2017-01-09,2017-01-01,NA,NA,NA,59,45,14,354,5,103,110,55,NA,129,117,20,97,87,13,74,9,423,195,228,140,34,149,146,3
"896",2017-01-12,2017-01-09,2017-01-01,NA,NA,NA,37,36,1,320,5,66,92,61,NA,110,90,9,81,76,6,70,10,307,141,166,105,39,138,137,1
"897",2017-01-13,2017-01-09,2017-01-01,NA,NA,NA,32,29,3,262,6,66,80,34,NA,94,78,5,73,79,10,69,5,322,144,178,101,25,124,123,1
"898",2017-01-14,2017-01-09,2017-01-01,NA,NA,NA,43,39,4,87,8,30,59,41,NA,54,92,14,78,78,10,68,10,148,67,81,80,27,42,42,0
"899",2017-01-15,2017-01-09,2017-01-01,NA,NA,NA,28,22,6,65,2,59,56,23,NA,51,99,19,80,58,13,45,21,186,107,79,84,27,40,40,0
"900",2017-01-16,2017-01-16,2017-01-01,NA,NA,NA,48,48,0,349,9,102,117,52,NA,145,112,9,103,94,6,88,21,406,168,238,141,43,150,150,0
"901",2017-01-17,2017-01-16,2017-01-01,NA,NA,NA,52,51,1,345,8,103,133,50,NA,125,114,6,108,104,7,97,18,385,183,202,152,41,182,180,2
"902",2017-01-18,2017-01-16,2017-01-01,NA,NA,NA,58,56,2,341,5,75,106,37,NA,135,143,10,133,88,10,78,9,424,161,263,138,35,175,174,1
"903",2017-01-19,2017-01-16,2017-01-01,NA,NA,NA,53,52,1,330,7,90,103,43,NA,136,131,8,123,109,7,102,16,417,190,227,148,34,164,164,0
"904",2017-01-20,2017-01-16,2017-01-01,NA,NA,NA,32,32,0,277,5,64,108,43,NA,97,65,10,55,56,2,54,7,380,176,204,101,25,118,117,1
"905",2017-01-21,2017-01-16,2017-01-01,NA,NA,NA,33,31,2,89,8,43,47,33,NA,37,69,16,53,64,18,46,12,136,61,75,56,44,47,47,0
"906",2017-01-22,2017-01-16,2017-01-01,NA,NA,NA,42,36,6,92,7,48,72,48,NA,40,88,18,70,81,20,61,11,147,72,75,79,36,35,35,0
"907",2017-01-23,2017-01-23,2017-01-01,NA,NA,NA,73,68,5,420,15,118,123,101,NA,152,204,33,171,144,16,128,7,536,233,303,209,59,220,218,2
"908",2017-01-24,2017-01-23,2017-01-01,NA,NA,NA,65,61,4,373,7,126,120,76,NA,126,159,23,136,145,12,133,6,499,233,266,181,33,181,177,4
"909",2017-01-25,2017-01-23,2017-01-01,NA,NA,NA,80,73,7,394,19,146,110,77,NA,149,169,24,145,118,12,106,3,493,239,254,178,54,219,213,6
"910",2017-01-26,2017-01-23,2017-01-01,NA,NA,NA,58,54,4,422,15,140,114,91,NA,151,178,32,146,157,22,135,8,548,229,319,179,56,198,190,8
"911",2017-01-27,2017-01-23,2017-01-01,NA,NA,NA,69,60,9,376,11,131,134,92,NA,141,163,37,126,153,20,133,9,523,233,290,167,54,222,212,10
"912",2017-01-28,2017-01-23,2017-01-01,NA,NA,NA,69,58,11,128,8,79,95,74,NA,74,231,59,172,133,38,95,14,233,97,136,135,34,97,87,10
"913",2017-01-29,2017-01-23,2017-01-01,NA,NA,NA,84,70,14,139,9,74,73,66,NA,55,242,53,189,120,28,92,14,204,83,121,139,50,71,60,11
"914",2017-01-30,2017-01-30,2017-01-01,NA,NA,NA,90,75,15,386,18,129,165,130,NA,165,210,24,186,175,15,160,0,555,256,299,187,49,232,198,34
"915",2017-01-31,2017-01-30,2017-01-01,NA,NA,NA,87,61,26,459,11,160,155,129,NA,163,212,35,177,182,29,153,6,578,257,321,192,58,241,212,29
"916",2017-02-01,2017-01-30,2017-02-01,NA,NA,NA,87,66,21,416,11,149,130,123,NA,163,192,28,164,152,18,134,5,597,270,327,183,50,236,195,41
"917",2017-02-02,2017-01-30,2017-02-01,NA,NA,NA,59,52,7,353,6,122,139,76,NA,133,134,28,106,113,17,96,7,482,202,280,156,54,167,142,25
"918",2017-02-03,2017-01-30,2017-02-01,NA,NA,NA,45,43,2,345,4,117,127,96,NA,139,130,32,98,116,13,103,3,474,224,250,148,48,199,172,27
"919",2017-02-04,2017-01-30,2017-02-01,NA,NA,NA,42,41,1,137,5,65,71,70,NA,68,124,27,97,84,16,68,11,197,74,123,89,32,84,74,10
"920",2017-02-05,2017-01-30,2017-02-01,NA,NA,NA,32,29,3,96,1,37,42,50,NA,41,91,24,67,68,25,43,14,133,79,54,90,18,30,25,5
"921",2017-02-06,2017-02-06,2017-02-01,NA,NA,NA,49,45,4,371,13,117,130,76,NA,128,158,23,135,106,12,94,6,478,222,256,163,50,198,174,24
"922",2017-02-07,2017-02-06,2017-02-01,NA,NA,NA,53,43,10,306,2,92,104,76,NA,106,105,24,81,83,12,71,7,386,172,214,131,40,172,163,9
"923",2017-02-08,2017-02-06,2017-02-01,NA,NA,NA,45,44,1,239,2,76,91,32,NA,96,95,30,65,69,13,56,5,332,157,175,107,39,110,110,0
"924",2017-02-09,2017-02-06,2017-02-01,NA,NA,NA,42,39,3,279,2,80,94,38,NA,118,103,22,81,66,7,59,10,361,163,198,120,28,128,125,3
"925",2017-02-10,2017-02-06,2017-02-01,NA,NA,NA,49,46,3,287,0,104,94,37,NA,127,121,27,94,78,8,70,9,418,194,224,117,34,121,120,1
"926",2017-02-11,2017-02-06,2017-02-01,NA,NA,NA,34,31,3,77,0,42,46,33,NA,56,90,25,65,65,17,48,23,136,67,69,69,23,35,33,2
"927",2017-02-12,2017-02-06,2017-02-01,NA,NA,NA,19,19,0,64,0,38,42,29,NA,37,57,10,47,41,13,28,15,93,32,61,52,20,30,30,0
"928",2017-02-13,2017-02-13,2017-02-01,NA,NA,NA,42,42,0,262,1,88,121,79,NA,122,127,17,110,77,9,68,13,441,198,243,125,46,126,124,2
"929",2017-02-14,2017-02-13,2017-02-01,NA,NA,NA,45,41,4,329,1,111,119,70,NA,133,164,41,123,107,17,90,9,489,227,262,131,42,138,130,8
"930",2017-02-15,2017-02-13,2017-02-01,NA,NA,NA,55,48,7,360,2,137,117,83,NA,168,141,31,110,130,20,110,14,499,237,262,160,50,171,143,28
"931",2017-02-16,2017-02-13,2017-02-01,NA,NA,NA,80,65,15,329,1,132,135,140,NA,171,210,58,152,149,31,118,10,567,257,310,176,51,196,151,45
"932",2017-02-17,2017-02-13,2017-02-01,NA,NA,NA,34,24,10,184,1,75,97,73,NA,99,79,19,60,63,7,56,0,354,167,187,79,37,117,99,18
"933",2017-02-18,2017-02-13,2017-02-01,NA,NA,NA,70,47,23,127,1,69,52,88,NA,58,143,60,83,78,17,61,1,216,94,122,90,28,88,66,22
"934",2017-02-19,2017-02-13,2017-02-01,NA,NA,NA,75,56,19,106,2,72,82,68,NA,98,239,93,146,147,61,86,6,202,86,116,129,44,68,55,13
"935",2017-02-20,2017-02-20,2017-02-01,NA,NA,NA,91,65,26,342,13,128,147,92,NA,188,206,59,147,162,24,138,1,587,265,322,196,60,206,164,42
"936",2017-02-21,2017-02-20,2017-02-01,NA,NA,NA,110,78,32,418,24,160,157,111,NA,214,210,86,124,173,51,122,7,624,292,332,185,54,265,203,62
"937",2017-02-22,2017-02-20,2017-02-01,NA,NA,NA,79,60,19,342,18,114,123,90,NA,156,162,67,95,126,21,105,1,475,239,236,161,45,218,168,50
"938",2017-02-23,2017-02-20,2017-02-01,NA,NA,NA,108,77,31,386,13,160,150,119,NA,206,201,76,125,142,40,102,5,595,269,326,184,59,244,183,61
"939",2017-02-24,2017-02-20,2017-02-01,NA,NA,NA,60,47,13,279,7,76,96,76,NA,126,85,34,51,85,11,74,6,394,189,205,127,27,156,115,41
"940",2017-02-25,2017-02-20,2017-02-01,NA,NA,NA,99,72,27,118,8,79,95,107,NA,74,228,92,136,148,56,92,26,236,84,152,143,49,99,77,22
"941",2017-02-26,2017-02-20,2017-02-01,NA,NA,NA,77,42,35,121,5,84,80,52,NA,45,205,77,128,101,40,61,14,168,78,90,109,35,74,60,14
"942",2017-02-27,2017-02-27,2017-02-01,NA,NA,NA,260,185,75,825,54,373,322,231,NA,290,703,292,411,492,186,306,44,1030,485,545,405,169,564,440,124
"943",2017-02-28,2017-02-27,2017-02-01,NA,NA,NA,345,211,134,1031,53,472,365,306,NA,388,782,345,437,550,175,375,44,1339,583,756,563,200,731,581,150
"944",2017-03-01,2017-02-27,2017-03-01,NA,NA,NA,223,138,85,974,38,377,308,276,NA,399,497,157,340,386,137,249,28,1301,606,695,414,136,606,472,134
"945",2017-03-02,2017-02-27,2017-03-01,NA,NA,NA,193,131,62,993,36,315,285,265,NA,346,340,113,227,307,72,235,32,1206,562,644,394,95,556,418,138
"946",2017-03-03,2017-02-27,2017-03-01,NA,NA,NA,252,165,87,971,27,370,315,313,NA,359,445,179,266,351,83,268,35,1327,613,714,425,149,603,459,144
"947",2017-03-04,2017-02-27,2017-03-01,NA,NA,NA,575,359,216,1162,82,696,613,613,NA,608,2128,1071,1057,1522,714,808,492,1860,778,1082,1162,378,907,707,200
"948",2017-03-05,2017-02-27,2017-03-01,NA,NA,NA,997,641,356,1540,172,956,831,797,NA,723,3598,1679,1919,2282,1048,1234,864,2627,1183,1444,1673,578,1168,952,216
"949",2017-03-06,2017-03-06,2017-03-01,NA,NA,NA,152,90,62,590,19,202,210,187,NA,235,226,65,161,172,32,140,17,856,383,473,207,66,327,250,77
"950",2017-03-07,2017-03-06,2017-03-01,NA,NA,NA,225,150,75,1064,37,396,322,317,NA,408,535,189,346,391,102,289,38,1417,656,761,444,136,712,530,182
"951",2017-03-08,2017-03-06,2017-03-01,NA,NA,NA,258,154,104,1195,43,486,439,384,NA,512,604,216,388,456,131,325,37,1832,848,984,550,182,687,507,180
"952",2017-03-09,2017-03-06,2017-03-01,NA,NA,NA,185,119,66,1083,41,384,349,324,NA,386,488,179,309,321,70,251,26,1423,696,727,432,127,665,509,156
"953",2017-03-10,2017-03-06,2017-03-01,NA,NA,NA,247,168,79,1073,53,436,405,385,NA,469,602,258,344,435,143,292,40,1645,756,889,543,163,691,499,192
"954",2017-03-11,2017-03-06,2017-03-01,NA,NA,NA,230,141,89,574,51,272,329,367,NA,285,864,408,456,509,189,320,142,1051,470,581,522,146,442,334,108
"955",2017-03-12,2017-03-06,2017-03-01,NA,NA,NA,376,226,150,602,44,333,298,289,NA,294,886,379,507,550,249,301,287,1064,471,593,548,212,478,357,121
"956",2017-03-13,2017-03-13,2017-03-01,NA,NA,NA,300,197,103,1284,64,451,432,369,NA,513,612,223,389,506,143,363,61,1834,850,984,614,194,822,625,197
"957",2017-03-14,2017-03-13,2017-03-01,NA,NA,NA,415,253,162,1661,85,699,613,558,NA,634,996,406,590,787,257,530,109,2220,1035,1185,855,253,1139,843,296
"958",2017-03-15,2017-03-13,2017-03-01,NA,NA,NA,298,185,113,1409,54,462,518,492,NA,590,709,275,434,565,169,396,85,1975,917,1058,677,176,945,674,271
"959",2017-03-16,2017-03-13,2017-03-01,NA,NA,NA,330,222,108,1496,56,549,583,512,NA,577,717,277,440,573,169,404,92,2191,1013,1178,732,195,1029,748,281
"960",2017-03-17,2017-03-13,2017-03-01,NA,NA,NA,305,211,94,1232,54,494,454,419,NA,506,681,277,404,529,167,362,102,1861,896,965,636,178,855,632,223
"961",2017-03-18,2017-03-13,2017-03-01,NA,NA,NA,119,79,40,326,23,134,162,178,NA,159,316,145,171,201,68,133,65,479,213,266,221,68,231,177,54
"962",2017-03-19,2017-03-13,2017-03-01,NA,NA,NA,144,88,56,301,11,177,153,163,NA,151,384,166,218,232,85,147,54,630,281,349,263,65,250,182,68
"963",2017-03-20,2017-03-20,2017-03-01,NA,NA,NA,213,139,74,1068,65,343,322,316,NA,418,479,194,285,360,88,272,29,1494,717,777,471,161,653,486,167
"964",2017-03-21,2017-03-20,2017-03-01,NA,NA,NA,398,241,157,1566,81,674,589,508,NA,645,993,384,609,637,157,480,124,2206,1011,1195,754,259,1045,782,263
"965",2017-03-22,2017-03-20,2017-03-01,NA,NA,NA,273,180,93,1184,68,413,400,402,NA,514,626,251,375,446,118,328,42,1768,824,944,553,226,769,568,201
"966",2017-03-23,2017-03-20,2017-03-01,NA,NA,NA,338,211,127,1558,67,541,552,438,NA,593,714,260,454,475,90,385,60,2054,981,1073,778,195,995,731,264
"967",2017-03-24,2017-03-20,2017-03-01,NA,NA,NA,474,324,150,1751,89,719,635,643,NA,722,1148,483,665,652,102,550,152,2486,1193,1293,985,299,1187,869,318
"968",2017-03-25,2017-03-20,2017-03-01,NA,NA,NA,509,319,190,813,81,609,598,514,NA,481,1184,554,630,860,259,601,367,1563,717,846,823,259,611,467,144
"969",2017-03-26,2017-03-20,2017-03-01,NA,NA,NA,818,481,337,1245,134,775,714,679,NA,744,1974,719,1255,1231,360,871,723,2123,901,1222,1371,496,1015,813,202
"970",2017-03-27,2017-03-27,2017-03-01,NA,NA,NA,937,568,369,2623,142,1005,994,921,NA,958,1229,236,993,1011,115,896,372,3564,1609,1955,1484,455,1829,1337,492
"971",2017-03-28,2017-03-27,2017-03-01,NA,NA,NA,985,632,353,2919,154,1255,1157,966,NA,1122,1634,400,1234,1306,174,1132,385,3882,1790,2092,1690,598,2074,1612,462
"972",2017-03-29,2017-03-27,2017-03-01,NA,NA,NA,454,265,189,1992,79,732,673,626,NA,703,814,271,543,662,143,519,100,2717,1226,1491,964,263,1348,985,363
"973",2017-03-30,2017-03-27,2017-03-01,NA,NA,NA,524,337,187,1899,86,732,686,607,NA,709,870,238,632,641,103,538,130,2736,1275,1461,897,284,1344,999,345
"974",2017-03-31,2017-03-27,2017-03-01,NA,NA,NA,1056,663,393,2698,162,1213,1069,1072,NA,1052,1526,369,1157,1336,125,1211,450,4008,1851,2157,1604,566,1864,1399,465
"975",2017-04-01,2017-03-27,2017-04-01,NA,NA,NA,2085,1310,775,3373,391,2031,1825,1814,NA,1356,4834,681,4153,4057,309,3748,2193,5564,2340,3224,3818,1122,2690,2234,456
"976",2017-04-02,2017-03-27,2017-04-01,NA,NA,NA,2364,1505,859,3833,413,2178,2217,1807,NA,1575,6289,899,5390,4709,438,4271,2971,5923,2509,3414,4898,1480,3115,2608,507
"977",2017-04-03,2017-04-03,2017-04-01,NA,NA,NA,1038,657,381,3195,217,1326,1305,1098,NA,1238,1396,230,1166,1230,97,1133,332,4531,2083,2448,1806,621,2372,1805,567
"978",2017-04-04,2017-04-03,2017-04-01,NA,NA,NA,1418,896,522,3821,233,1615,1563,1276,NA,1369,1972,397,1575,1731,174,1557,579,5268,2410,2858,2182,738,2890,2211,679
"979",2017-04-05,2017-04-03,2017-04-01,NA,NA,NA,1066,688,378,3391,167,1380,1364,1210,NA,1214,1577,309,1268,1313,142,1171,430,4742,2163,2579,1914,610,2499,1893,606
"980",2017-04-06,2017-04-03,2017-04-01,NA,NA,NA,259,164,95,1528,36,471,493,456,NA,464,611,271,340,439,110,329,35,1669,767,902,656,160,945,681,264
"981",2017-04-07,2017-04-03,2017-04-01,NA,NA,NA,427,290,137,1768,77,638,628,646,NA,632,847,408,439,594,135,459,86,2536,1155,1381,768,232,1225,896,329
"982",2017-04-08,2017-04-03,2017-04-01,NA,NA,NA,1000,613,387,1977,184,1086,961,1062,NA,931,1996,533,1463,1440,210,1230,811,3184,1336,1848,1793,582,1530,1202,328
"983",2017-04-09,2017-04-03,2017-04-01,NA,NA,NA,645,413,232,1204,110,705,622,676,NA,617,1667,661,1006,1008,286,722,487,1896,867,1029,1108,418,990,775,215
"984",2017-04-10,2017-04-10,2017-04-01,NA,NA,NA,1526,975,551,4085,274,1874,1641,1403,NA,1543,2246,270,1976,2065,113,1952,656,5660,2549,3111,2388,795,2926,2260,666
"985",2017-04-11,2017-04-10,2017-04-01,NA,NA,NA,508,330,178,2274,83,879,752,665,NA,805,1023,452,571,845,192,653,105,3109,1425,1684,1039,277,1496,1100,396
"986",2017-04-12,2017-04-10,2017-04-01,NA,NA,NA,279,181,98,1391,50,450,439,411,NA,431,564,322,242,481,146,335,24,1567,727,840,526,129,954,698,256
"987",2017-04-13,2017-04-10,2017-04-01,NA,NA,NA,249,179,70,1016,36,362,383,364,NA,430,539,280,259,363,119,244,33,1448,693,755,392,132,789,608,181
"988",2017-04-14,2017-04-10,2017-04-01,NA,NA,NA,210,117,93,724,25,282,309,310,NA,400,658,481,177,315,135,180,20,1131,522,609,324,103,522,366,156
"989",2017-04-15,2017-04-10,2017-04-01,NA,NA,NA,169,101,68,297,42,177,205,274,NA,163,837,588,249,380,223,157,94,514,209,305,305,116,263,206,57
"990",2017-04-16,2017-04-10,2017-04-01,NA,NA,NA,146,82,64,174,24,106,126,118,NA,91,942,747,195,426,293,133,65,338,135,203,186,94,203,157,46
"991",2017-04-17,2017-04-17,2017-04-01,NA,NA,NA,423,275,148,507,91,420,285,276,NA,285,937,262,675,505,103,402,342,821,353,468,604,250,592,477,115
"992",2017-04-18,2017-04-17,2017-04-01,NA,NA,NA,210,134,76,736,46,240,351,355,NA,375,715,466,249,410,176,234,52,1170,541,629,446,155,500,362,138
"993",2017-04-19,2017-04-17,2017-04-01,NA,NA,NA,360,243,117,1490,67,573,566,499,NA,636,772,331,441,556,145,411,113,2079,958,1121,726,187,991,763,228
"994",2017-04-20,2017-04-17,2017-04-01,NA,NA,NA,479,300,179,1782,95,673,662,600,NA,702,859,294,565,630,113,517,123,2457,1133,1324,903,259,1190,930,260
"995",2017-04-21,2017-04-17,2017-04-01,NA,NA,NA,355,237,118,1662,61,533,548,530,NA,668,957,519,438,604,128,476,115,2292,1158,1134,736,201,1070,803,267
"996",2017-04-22,2017-04-17,2017-04-01,NA,NA,NA,351,229,122,770,42,640,383,465,NA,399,1255,750,505,667,280,387,171,1337,599,738,616,176,645,503,142
"997",2017-04-23,2017-04-17,2017-04-01,NA,NA,NA,509,341,168,863,68,619,468,493,NA,448,1596,958,638,910,388,522,329,1490,643,847,813,248,720,567,153
"998",2017-04-24,2017-04-24,2017-04-01,NA,NA,NA,513,339,174,2109,107,809,737,706,NA,807,890,289,601,737,109,628,131,2775,1256,1519,973,316,1413,1092,321
"999",2017-04-25,2017-04-24,2017-04-01,NA,NA,NA,649,419,230,2469,122,898,856,762,NA,894,1336,529,807,940,180,760,217,3345,1475,1870,1194,360,1731,1269,462
"1000",2017-04-26,2017-04-24,2017-04-01,NA,NA,NA,188,127,61,1179,61,323,359,346,NA,406,631,388,243,392,145,247,13,1391,657,734,440,121,838,618,220
"1001",2017-04-27,2017-04-24,2017-04-01,NA,NA,NA,279,180,99,1527,91,492,512,447,NA,587,715,325,390,476,111,365,52,1977,880,1097,621,187,1055,787,268
"1002",2017-04-28,2017-04-24,2017-04-01,NA,NA,NA,105,72,33,604,19,163,252,236,NA,221,681,558,123,266,138,128,8,736,338,398,238,53,412,295,117
"1003",2017-04-29,2017-04-24,2017-04-01,NA,NA,NA,446,271,175,757,98,376,398,417,NA,413,1372,784,588,647,258,389,198,1323,600,723,722,232,660,509,151
"1004",2017-04-30,2017-04-24,2017-04-01,NA,NA,NA,570,352,218,1005,110,648,599,626,NA,530,1983,1017,966,1077,366,711,489,1673,742,931,1031,359,827,652,175
"1005",2017-05-01,2017-05-01,2017-05-01,NA,NA,NA,1226,766,460,1966,260,1472,1139,955,NA,1022,2827,334,2493,2043,109,1934,1325,2981,1278,1703,2448,790,1710,1447,263
"1006",2017-05-02,2017-05-01,2017-05-01,NA,NA,NA,886,582,304,1598,175,914,901,886,NA,767,1821,615,1206,1172,187,985,661,2701,1141,1560,1509,529,1312,1028,284
"1007",2017-05-03,2017-05-01,2017-05-01,NA,NA,NA,534,374,160,800,90,693,541,557,NA,437,1218,401,817,765,145,620,401,1412,632,780,816,331,782,651,131
"1008",2017-05-04,2017-05-01,2017-05-01,NA,NA,NA,233,136,97,767,65,271,279,364,NA,365,615,358,257,303,112,191,51,1216,559,657,401,168,504,365,139
"1009",2017-05-05,2017-05-01,2017-05-01,NA,NA,NA,1186,762,424,2487,214,1279,1195,1087,NA,1065,2097,634,1463,1569,136,1433,581,3972,1674,2298,1849,726,1842,1480,362
"1010",2017-05-06,2017-05-01,2017-05-01,NA,NA,NA,1403,913,490,2723,304,1684,1371,1214,NA,1001,3854,896,2958,2464,246,2218,1326,4035,1757,2278,2850,906,2189,1808,381
"1011",2017-05-07,2017-05-01,2017-05-01,NA,NA,NA,438,242,196,859,78,449,450,443,NA,445,1713,1061,652,819,336,483,244,1442,626,816,709,235,740,565,175
"1012",2017-05-08,2017-05-08,2017-05-01,NA,NA,NA,413,263,150,1653,77,581,568,510,NA,588,801,358,443,542,114,428,21,2139,944,1195,746,207,1130,827,303
