"","Data","startTyg","startM","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec CPR","NSR Solec DDR","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Targowa/Dworzec Wileński","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W"
"125",2014-12-15,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,52,164,22,159,16,NA,NA,NA,NA,NA,NA,NA,387,29,NA,NA,NA
"126",2014-12-16,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,21,169,25,132,21,NA,NA,NA,NA,NA,NA,NA,340,41,NA,NA,NA
"127",2014-12-17,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,38,167,8,142,18,NA,NA,NA,NA,NA,NA,NA,313,28,NA,NA,NA
"128",2014-12-18,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,13,154,17,109,8,NA,NA,NA,NA,NA,NA,NA,290,20,NA,NA,NA
"129",2014-12-19,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15,100,11,88,11,NA,NA,NA,NA,NA,NA,NA,209,15,NA,NA,NA
"130",2014-12-20,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,107,21,56,23,NA,NA,NA,NA,NA,NA,NA,161,11,NA,NA,NA
"131",2014-12-21,2014-12-15,2014-12-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,21,96,13,46,16,NA,NA,NA,NA,NA,NA,NA,134,7,NA,NA,NA
"132",2014-12-22,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,37,5,18,4,NA,NA,NA,NA,NA,NA,NA,108,8,NA,NA,NA
"133",2014-12-23,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,29,4,15,0,NA,NA,NA,NA,NA,NA,NA,76,4,NA,NA,NA
"134",2014-12-24,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,20,2,26,0,NA,NA,NA,NA,NA,NA,NA,55,5,NA,NA,NA
"135",2014-12-25,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,24,47,7,12,17,NA,NA,NA,NA,NA,NA,NA,57,3,NA,NA,NA
"136",2014-12-26,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,12,3,4,40,NA,NA,NA,NA,NA,NA,NA,43,0,NA,NA,NA
"137",2014-12-27,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,6,6,5,22,NA,NA,NA,NA,NA,NA,NA,27,2,NA,NA,NA
"138",2014-12-28,2014-12-22,2014-12-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,11,2,7,13,NA,NA,NA,NA,NA,NA,NA,42,0,NA,NA,NA
"139",2014-12-29,2014-12-29,2014-12-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,26,5,26,5,NA,NA,NA,NA,NA,NA,NA,109,4,NA,NA,NA
"140",2014-12-30,2014-12-29,2014-12-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,32,7,41,19,NA,NA,NA,NA,NA,NA,NA,116,9,NA,NA,NA
"141",2014-12-31,2014-12-29,2014-12-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,40,10,35,10,NA,NA,NA,NA,NA,NA,NA,105,6,NA,NA,NA
"142",2015-01-01,2014-12-29,2015-01-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,14,41,9,25,23,NA,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA
"143",2015-01-02,2014-12-29,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,47,4,51,10,NA,NA,NA,NA,NA,NA,NA,105,1,NA,NA,NA
"144",2015-01-03,2014-12-29,2015-01-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,19,78,16,53,26,NA,NA,NA,NA,NA,NA,NA,102,9,NA,NA,NA
"145",2015-01-04,2014-12-29,2015-01-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,33,99,10,51,43,NA,NA,NA,NA,NA,NA,NA,131,17,NA,NA,NA
"146",2015-01-05,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,26,112,21,87,31,NA,NA,NA,NA,NA,NA,NA,200,12,NA,NA,NA
"147",2015-01-06,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,27,45,25,35,67,NA,NA,NA,NA,NA,NA,NA,115,5,NA,NA,NA
"148",2015-01-07,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,46,8,52,6,NA,NA,NA,NA,NA,NA,NA,143,11,NA,NA,NA
"149",2015-01-08,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,9,53,7,68,9,NA,NA,NA,NA,NA,NA,NA,158,6,NA,NA,NA
"150",2015-01-09,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,59,1,65,2,NA,NA,NA,NA,NA,NA,NA,136,10,NA,NA,NA
"151",2015-01-10,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,13,76,1,38,10,NA,NA,NA,NA,NA,NA,NA,86,5,NA,NA,NA
"152",2015-01-11,2015-01-05,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15,64,13,40,31,NA,NA,NA,NA,NA,NA,NA,105,7,NA,NA,NA
"153",2015-01-12,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,13,68,10,66,12,NA,NA,NA,NA,NA,NA,NA,184,5,NA,NA,NA
"154",2015-01-13,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,37,157,19,127,20,NA,NA,NA,NA,NA,NA,NA,266,15,NA,NA,NA
"155",2015-01-14,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,18,127,11,125,15,NA,NA,NA,NA,NA,NA,NA,274,12,NA,NA,NA
"156",2015-01-15,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,27,159,16,154,19,NA,NA,NA,NA,NA,NA,NA,298,16,NA,NA,NA
"157",2015-01-16,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,58,260,32,168,46,NA,NA,NA,NA,NA,NA,NA,351,23,NA,NA,NA
"158",2015-01-17,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,122,322,60,164,112,NA,NA,NA,NA,NA,NA,NA,436,23,NA,NA,NA
"159",2015-01-18,2015-01-12,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,59,156,29,101,84,NA,NA,NA,NA,NA,NA,NA,198,14,NA,NA,NA
"160",2015-01-19,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,23,119,13,106,10,NA,NA,NA,NA,NA,NA,NA,218,22,NA,NA,NA
"161",2015-01-20,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12,104,11,71,14,NA,NA,NA,NA,NA,NA,NA,180,9,NA,NA,NA
"162",2015-01-21,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,18,134,3,110,16,NA,NA,NA,NA,NA,NA,NA,244,14,NA,NA,NA
"163",2015-01-22,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,35,148,16,106,11,NA,NA,NA,NA,NA,NA,NA,261,18,NA,NA,NA
"164",2015-01-23,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,64,5,53,10,NA,NA,NA,NA,NA,NA,NA,151,12,NA,NA,NA
"165",2015-01-24,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,16,80,11,59,35,NA,NA,NA,NA,NA,NA,NA,122,7,NA,NA,NA
"166",2015-01-25,2015-01-19,2015-01-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,20,63,15,34,14,NA,NA,NA,NA,NA,NA,NA,89,6,NA,NA,NA
"167",2015-01-26,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,4,61,10,62,0,NA,NA,NA,NA,NA,NA,NA,172,9,NA,NA,NA
"168",2015-01-27,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,12,112,7,79,10,NA,NA,NA,NA,NA,NA,NA,201,12,NA,NA,NA
"169",2015-01-28,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,16,119,10,87,6,NA,NA,NA,NA,NA,NA,NA,172,7,NA,NA,NA
"170",2015-01-29,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,11,123,10,81,14,NA,NA,NA,NA,NA,NA,NA,184,19,NA,NA,NA
"171",2015-01-30,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,18,124,10,72,14,NA,NA,NA,NA,NA,NA,NA,187,20,NA,NA,NA
"172",2015-01-31,2015-01-26,2015-01-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11,44,1,26,20,NA,NA,NA,NA,NA,NA,NA,66,2,NA,NA,NA
"173",2015-02-01,2015-01-26,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,50,136,37,66,52,NA,NA,NA,NA,NA,NA,NA,145,14,NA,NA,NA
"174",2015-02-02,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,26,130,21,105,18,NA,NA,NA,NA,NA,NA,NA,206,11,NA,NA,NA
"175",2015-02-03,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,25,140,19,129,12,NA,NA,NA,NA,NA,NA,NA,229,22,NA,NA,NA
"176",2015-02-04,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,25,167,17,123,22,NA,NA,NA,NA,NA,NA,NA,253,19,NA,NA,NA
"177",2015-02-05,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,17,97,8,91,10,NA,NA,NA,NA,NA,NA,NA,191,14,NA,NA,NA
"178",2015-02-06,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,13,156,15,86,14,NA,NA,NA,NA,NA,NA,NA,234,18,NA,NA,NA
"179",2015-02-07,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,9,67,2,50,19,NA,NA,NA,NA,NA,NA,NA,94,9,NA,NA,NA
"180",2015-02-08,2015-02-02,2015-02-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,60,9,30,27,NA,NA,NA,NA,NA,NA,NA,72,7,NA,NA,NA
"181",2015-02-09,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,74,5,58,12,NA,NA,NA,NA,NA,NA,NA,154,9,NA,NA,NA
"182",2015-02-10,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,7,84,13,88,2,NA,NA,NA,NA,NA,NA,NA,176,17,NA,NA,NA
"183",2015-02-11,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,24,147,15,106,8,NA,NA,NA,NA,NA,NA,NA,226,16,NA,NA,NA
"184",2015-02-12,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,26,154,24,138,20,NA,NA,NA,NA,NA,NA,NA,279,29,NA,NA,NA
"185",2015-02-13,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,53,221,30,165,32,NA,NA,NA,NA,NA,NA,NA,315,19,NA,NA,NA
"186",2015-02-14,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,190,442,86,260,139,NA,NA,NA,NA,NA,NA,NA,462,42,NA,NA,NA
"187",2015-02-15,2015-02-09,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,30,166,40,132,101,NA,NA,NA,NA,NA,NA,NA,198,20,NA,NA,NA
"188",2015-02-16,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,13,148,20,170,24,NA,NA,NA,NA,NA,NA,NA,309,16,NA,NA,NA
"189",2015-02-17,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,21,151,13,143,22,NA,NA,NA,NA,NA,NA,NA,278,24,NA,NA,NA
"190",2015-02-18,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15,171,21,166,9,NA,NA,NA,NA,NA,NA,NA,270,15,NA,NA,NA
"191",2015-02-19,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,18,114,15,121,6,NA,NA,NA,NA,NA,NA,NA,244,18,NA,NA,NA
"192",2015-02-20,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,101,315,47,245,54,NA,NA,NA,NA,NA,NA,NA,348,30,NA,NA,NA
"193",2015-02-21,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,118,338,74,223,134,NA,NA,NA,NA,NA,NA,NA,369,42,NA,NA,NA
"194",2015-02-22,2015-02-16,2015-02-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,149,437,115,256,136,NA,NA,NA,NA,NA,NA,NA,470,47,NA,NA,NA
"195",2015-02-23,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,50,235,46,261,35,NA,NA,NA,NA,NA,NA,NA,419,34,NA,NA,NA
"196",2015-02-24,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,34,241,40,243,26,NA,NA,NA,NA,NA,NA,NA,406,32,NA,NA,NA
"197",2015-02-25,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,44,240,41,212,40,NA,NA,NA,NA,NA,NA,NA,402,33,NA,NA,NA
"198",2015-02-26,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,32,187,38,189,20,NA,NA,NA,NA,NA,NA,NA,349,26,NA,NA,NA
"199",2015-02-27,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,39,271,30,251,25,NA,NA,NA,NA,NA,NA,NA,391,41,NA,NA,NA
"200",2015-02-28,2015-02-23,2015-02-01,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,112,322,76,183,116,NA,NA,NA,NA,NA,NA,NA,377,39,NA,NA,NA
"201",2015-03-01,2015-02-23,2015-03-01,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,187,513,139,355,249,NA,NA,NA,NA,NA,NA,NA,581,68,NA,NA,NA
"202",2015-03-02,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,31,200,37,200,30,NA,NA,NA,NA,NA,NA,NA,397,37,NA,NA,NA
"203",2015-03-03,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,175,27,164,15,NA,NA,NA,NA,NA,NA,NA,338,21,NA,NA,NA
"204",2015-03-04,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,25,138,26,89,12,NA,NA,NA,NA,NA,NA,NA,237,14,NA,NA,NA
"205",2015-03-05,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,25,171,26,180,8,NA,NA,NA,NA,NA,NA,NA,331,16,NA,NA,NA
"206",2015-03-06,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,35,217,35,190,19,NA,NA,NA,NA,NA,NA,NA,325,25,NA,NA,NA
"207",2015-03-07,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,77,184,49,149,51,NA,NA,NA,NA,NA,NA,NA,296,20,NA,NA,NA
"208",2015-03-08,2015-03-02,2015-03-01,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,310,639,207,451,379,NA,NA,NA,NA,NA,NA,NA,748,83,NA,NA,NA
"209",2015-03-09,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,112,477,97,388,117,NA,NA,NA,NA,NA,NA,NA,779,53,NA,NA,NA
"210",2015-03-10,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,176,637,161,503,245,NA,NA,NA,NA,NA,NA,NA,977,77,NA,NA,NA
"211",2015-03-11,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,41,327,56,259,47,NA,NA,NA,NA,NA,NA,NA,559,28,NA,NA,NA
"212",2015-03-12,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,66,374,60,356,74,NA,NA,NA,NA,NA,NA,NA,625,42,NA,NA,NA
"213",2015-03-13,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,11,148,19,158,10,NA,NA,NA,NA,NA,NA,NA,294,20,NA,NA,NA
"214",2015-03-14,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,10,66,13,50,26,NA,NA,NA,NA,NA,NA,NA,160,12,NA,NA,NA
"215",2015-03-15,2015-03-09,2015-03-01,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,132,454,137,270,228,NA,NA,NA,NA,NA,NA,NA,508,46,NA,NA,NA
"216",2015-03-16,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,62,485,113,415,151,NA,NA,NA,NA,NA,NA,NA,838,58,NA,NA,NA
"217",2015-03-17,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,128,658,136,538,209,NA,NA,NA,NA,NA,NA,NA,1100,66,NA,NA,NA
"218",2015-03-18,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,99,587,142,476,220,NA,NA,NA,NA,NA,NA,NA,948,66,NA,NA,NA
"219",2015-03-19,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,160,617,155,488,183,NA,NA,NA,NA,NA,NA,NA,1041,76,NA,NA,NA
"220",2015-03-20,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,168,604,177,465,241,NA,NA,NA,NA,NA,NA,NA,932,73,NA,NA,NA
"221",2015-03-21,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,494,1059,407,760,813,NA,NA,NA,NA,NA,NA,NA,1227,101,NA,NA,NA
"222",2015-03-22,2015-03-16,2015-03-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,85,269,86,182,209,NA,NA,NA,NA,NA,NA,NA,416,29,NA,NA,NA
"223",2015-03-23,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,83,426,92,344,95,NA,NA,NA,NA,NA,NA,NA,744,56,NA,NA,NA
"224",2015-03-24,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,183,730,192,644,272,NA,NA,NA,NA,NA,NA,NA,1176,89,NA,NA,NA
"225",2015-03-25,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,243,866,243,744,359,NA,NA,NA,NA,NA,NA,NA,1464,103,NA,NA,NA
"226",2015-03-26,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,71,410,89,406,93,NA,NA,NA,NA,NA,NA,NA,788,71,NA,NA,NA
"227",2015-03-27,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,85,498,117,425,146,NA,NA,NA,NA,NA,NA,NA,876,65,NA,NA,NA
"228",2015-03-28,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,103,367,121,299,216,NA,NA,NA,NA,NA,NA,NA,609,48,NA,NA,NA
"229",2015-03-29,2015-03-23,2015-03-01,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,443,962,364,693,785,NA,NA,NA,NA,NA,NA,NA,1299,114,NA,NA,NA
"230",2015-03-30,2015-03-30,2015-03-01,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,25,200,33,189,31,NA,NA,NA,NA,NA,NA,NA,414,29,NA,NA,NA
"231",2015-03-31,2015-03-30,2015-03-01,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14,194,35,194,23,NA,NA,NA,NA,NA,NA,NA,426,23,NA,NA,NA
"232",2015-04-01,2015-03-30,2015-04-01,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,12,114,21,113,8,NA,NA,NA,NA,NA,NA,NA,217,14,NA,NA,NA
"233",2015-04-02,2015-03-30,2015-04-01,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,32,200,49,199,42,NA,NA,NA,NA,NA,NA,NA,417,18,NA,NA,NA
"234",2015-04-03,2015-03-30,2015-04-01,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,45,152,29,120,19,NA,NA,NA,NA,NA,NA,NA,285,21,NA,NA,NA
"235",2015-04-04,2015-03-30,2015-04-01,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,56,206,55,139,76,NA,NA,NA,NA,NA,NA,NA,234,26,NA,NA,NA
"236",2015-04-05,2015-03-30,2015-04-01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,24,27,13,30,31,NA,NA,NA,NA,NA,NA,NA,74,8,NA,NA,NA
"237",2015-04-06,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,96,221,61,128,98,NA,NA,NA,NA,NA,NA,NA,262,41,NA,NA,NA
"238",2015-04-07,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,113,440,88,327,186,NA,NA,NA,NA,NA,NA,NA,678,47,NA,NA,NA
"239",2015-04-08,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,104,608,131,460,163,NA,NA,NA,NA,NA,NA,NA,987,56,NA,NA,NA
"240",2015-04-09,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,249,872,273,673,427,NA,NA,NA,NA,NA,NA,NA,1441,99,NA,NA,NA
"241",2015-04-10,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,346,1172,354,895,638,NA,NA,NA,NA,NA,NA,NA,1761,130,NA,NA,NA
"242",2015-04-11,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,1476,2779,1020,1906,2313,NA,NA,NA,NA,NA,NA,NA,3132,239,NA,NA,NA
"243",2015-04-12,2015-04-06,2015-04-01,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,698,1454,542,924,1454,NA,NA,NA,NA,NA,NA,NA,1825,176,NA,NA,NA
"244",2015-04-13,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,26,380,93,424,80,NA,NA,NA,NA,NA,NA,NA,859,43,NA,NA,NA
"245",2015-04-14,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,78,550,116,491,151,NA,NA,NA,NA,NA,NA,NA,1033,54,NA,NA,NA
"246",2015-04-15,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,81,566,120,540,157,NA,NA,NA,NA,NA,NA,NA,912,78,NA,NA,NA
"247",2015-04-16,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,248,996,267,812,434,NA,NA,NA,NA,NA,NA,NA,1515,109,NA,NA,NA
"248",2015-04-17,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,126,704,145,619,210,NA,NA,NA,NA,NA,NA,NA,1125,80,NA,NA,NA
"249",2015-04-18,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,104,306,73,276,173,NA,NA,NA,NA,NA,NA,NA,456,36,NA,NA,NA
"250",2015-04-19,2015-04-13,2015-04-01,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,116,336,124,276,249,NA,NA,NA,NA,NA,NA,NA,482,58,NA,NA,NA
"251",2015-04-20,2015-04-20,2015-04-01,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,90,586,141,488,193,NA,NA,NA,NA,NA,NA,NA,1069,67,NA,NA,NA
