"Data","temp_max","temp_min","temp_avg","deszcz","snieg"
2017-03-26,9.6,1.1,4.6,0,0
2017-03-27,16.4,4.3,10.1,0,0
2017-03-28,16,6.7,10.7,0,0
2017-03-29,17.3,2.9,10,1.5,0
2017-03-30,10.2,5.8,7.7,0.1,0
2017-03-31,20.6,7.7,14.2,0,0
2017-04-01,22.6,7.7,15.5,0,0
2017-04-02,24.3,7.2,16.2,0,0
2017-04-03,18.8,6.8,11.8,0,0
2017-04-04,19.4,7.1,13.4,0,0
2017-04-05,20.4,6.3,13.3,2.3,0
2017-04-06,12.5,3.5,5.8,5,0
2017-04-07,8,2.1,5.5,0,0
2017-04-08,13.9,5.3,9.3,0,0
2017-04-09,11.6,1.2,8.2,0,0
2017-04-10,21.1,1.8,13,0,0
2017-04-11,17.3,5.6,7.1,0.3,0
2017-04-12,8,2.2,6,6.2,0
2017-04-13,11.1,5.8,7.7,1.6,0
2017-04-14,9.7,4.4,6.7,0.6,0
2017-04-15,11.4,5.3,8.3,1.9,0
2017-04-16,9,2.6,4.3,0.4,0
2017-04-17,8.4,-2.7,3.3,0,1.8
2017-04-18,5.4,0.1,3.1,0,0.1
2017-04-19,8.2,0.7,4.1,0,0
2017-04-20,6.9,1.7,3.5,0,0
2017-04-21,10.1,-2.6,6,1.5,0
2017-04-22,10.1,5.4,7,0,0
2017-04-23,10.2,1.6,4.8,0,0.6
2017-04-24,9.9,1.5,5.8,0,0
2017-04-25,18.6,4.8,11.1,3.5,0
2017-04-26,11.1,4.7,5.5,5.7,0
2017-04-27,6.8,3,4.9,6.2,0
2017-04-28,6.6,4.6,5.2,10.6,0
2017-04-29,12,3.7,7,0,0
2017-04-30,10.1,4,7,0,0
2017-05-01,13.9,5.4,9.7,0,0
2017-05-02,12.3,4.4,8.4,2.8,0
2017-05-03,11.1,5.8,8.5,11.6,0
2017-05-04,17.1,9.8,12.5,7.3,0
2017-05-05,20.8,11.1,15.9,0,0
2017-05-06,24.3,14.2,17.5,1.9,0
2017-05-07,16.8,9.6,12.2,9.7,0
2017-05-08,10.2,6,7.1,0.1,0
2017-05-09,8.5,0.9,4.2,0,0
2017-05-10,11.3,-2.2,5.6,1.2,0
2017-05-11,12.1,5.8,7.9,0.5,0
2017-05-12,18.6,4.1,12.1,0,0
2017-05-13,21,8.6,15,0,0
2017-05-14,21.8,8,16.1,0,0
2017-05-15,20.2,8.9,15.4,0,0
2017-05-16,21.1,12,16.4,0,0
2017-05-17,22.1,8.5,16.2,0,0
2017-05-18,24.2,10.8,18.3,0,0
2017-05-19,25.4,12,19.5,0,0
2017-05-20,27.1,12.7,20.4,0,0
2017-05-21,22.9,13.6,16.9,0,0
2017-05-22,21.8,9.5,16.6,0,0
2017-05-23,23.5,12.8,18.1,0,0
2017-05-24,19.2,10.4,13.7,10.8,0
2017-05-25,21,10.1,15.5,0,0
2017-05-26,21.2,10.2,15.5,2.6,0
2017-05-27,21.9,10.7,16.8,0,0
2017-05-28,26.4,9.4,19.4,0,0
2017-05-29,27,13.9,21.5,0.1,0
2017-05-30,26.1,14.1,20.6,0,0
2017-05-31,22.7,18.7,20.1,0,0
2017-06-01,20.4,11,14.1,0,0
2017-06-02,21.6,9.5,16.2,0,0
2017-06-03,20.6,7.9,14.8,0,0
2017-06-04,27.2,11.1,19.3,2.7,0
2017-06-05,21.8,14.3,17.4,0,0
2017-06-06,25,12.1,19.3,0.8,0
2017-06-07,21.4,14,18,0,0
2017-06-08,21.4,7.8,16.3,0,0
2017-06-09,25.1,10.4,18.9,0,0
2017-06-10,26.8,12.8,19.3,0,0
2017-06-11,23.7,14.8,19.1,0,0
2017-06-12,26.2,13.9,18.1,10.2,0
2017-06-13,19,14.5,16.3,0,0
2017-06-14,20.6,12.8,15.7,0,0
2017-06-15,22.8,10.1,17.5,0,0
2017-06-16,23.9,10.4,17.8,0.9,0
2017-06-17,20.7,12.4,16.5,0,0
2017-06-18,24.1,11.9,18.9,0,0
2017-06-19,28.5,14.9,22.4,0,0
2017-06-20,30.5,16.5,23.9,0,0
2017-06-21,24.2,11.8,17.1,0,0
2017-06-22,24.9,11.6,18.8,0.9,0
2017-06-23,23,15.9,19.1,6.2,0
2017-06-24,22.6,16,19.1,0,0
2017-06-25,26.8,17.1,22,0,0
2017-06-26,25.7,16.9,18.6,3,0
2017-06-27,25,9.6,18.6,28.9,0
2017-06-28,27.9,16.3,20.8,19,0
2017-06-29,28.8,17.7,22.4,10.7,0
2017-06-30,23.9,16,18.6,2.2,0
2017-07-01,24.1,13.1,18.4,2.6,0
2017-07-02,22.5,14.1,17.2,0.9,0
2017-07-03,20,13.9,16.4,0,0
2017-07-04,20.2,9.7,15.2,1,0
2017-07-05,19.5,10.3,14.2,1.1,0
2017-07-06,21.6,8.6,16,0,0
2017-07-07,23.7,9.7,18.6,0.9,0
2017-07-08,23.3,15,19,0,0
2017-07-09,24.7,14,19.3,0.3,0
2017-07-10,30.2,14.5,22,0.1,0
2017-07-11,26.5,17.9,20.5,9.1,0
2017-07-12,26,15.1,20.3,10,0
2017-07-13,22.2,14.1,17.1,7,0
2017-07-14,20.7,9.8,16,0,0
2017-07-15,21.3,12.8,17.1,0,0
2017-07-16,23.2,11.6,18.1,1,0
2017-07-17,22.4,14.6,17.7,0.3,0
2017-07-18,23.1,13,18.1,0,0
2017-07-19,26.5,12.5,20.8,0,0
2017-07-20,24.8,17.1,20.5,1.6,0
2017-07-21,24.2,15,19.7,1.3,0
2017-07-22,25.8,16.8,21.4,0,0
2017-07-23,27.7,16.4,20.4,7.9,0
2017-07-24,26.6,17.2,22.1,2,0
2017-07-25,24.3,17,18.8,7.2,0
2017-07-26,21.1,14.3,17.3,0.2,0
2017-07-27,25.3,12.6,18.9,0.9,0
2017-07-28,23.7,15.3,18.2,34.1,0
2017-07-29,24.3,12.8,18.6,0,0
2017-07-30,29.9,14.4,23.6,0,0
2017-07-31,31.6,18.4,25.3,0,0
2017-08-01,34.3,20.1,27.4,0,0
2017-08-02,30.3,21.7,24.4,2,0
2017-08-03,30.4,18.5,24.2,1,0
2017-08-04,28.9,20.6,24.2,0,0
2017-08-05,26.9,18.3,22.2,2.7,0
2017-08-06,23.4,17.5,20,0,0
2017-08-07,23,14.3,17.9,0,0
2017-08-08,24.9,11.6,19.1,0,0
2017-08-09,29.8,15.2,22.7,7.6,0
2017-08-10,30.8,19.1,24.3,1.6,0
2017-08-11,32.8,20.2,26.6,0,0
2017-08-12,29.3,17.1,20.1,1.1,0
2017-08-13,22.5,13.1,17.1,0,0
2017-08-14,22.3,12.7,17.5,0,0
2017-08-15,24.1,12.4,18.7,0,0
2017-08-16,28.3,13.7,21.3,0.6,0
2017-08-17,24.3,16.4,19.4,0,0
2017-08-18,29.7,15.8,23.1,0,0
2017-08-19,26.8,16.6,19.7,7.4,0
2017-08-20,16.9,15,15.9,14.6,0
2017-08-21,18.6,12,15,5.3,0
2017-08-22,18.3,12.4,14.2,0.9,0
2017-08-23,18.9,11.1,13.8,1.8,0
2017-08-24,20.9,10.1,15.5,0,0
2017-08-25,23.6,11.2,17.8,0.1,0
2017-08-26,24.1,11.9,18.6,0,0
2017-08-27,25.6,14.4,19.3,1.3,0
2017-08-28,20.9,12.5,15.4,0,0
2017-08-29,21.3,9.7,15.9,0,0
2017-08-30,24.8,10.1,17.9,0,0
2017-08-31,28.5,13.1,20.8,0.2,0
2017-09-01,23.7,16.1,17.5,9.3,0
2017-09-02,16.3,13.1,13.6,1.4,0
2017-09-03,15.5,11,13.1,4.3,0
2017-09-04,15.4,12.3,13.4,7.5,0
2017-09-05,17.9,12.4,14.9,1.4,0
2017-09-06,17.2,14.3,14.9,9.4,0
2017-09-07,15.1,12.2,13.4,4.4,0
2017-09-08,19.4,11.1,14.8,0,0
2017-09-09,23.7,12,17.5,0,0
2017-09-10,25,12.8,18.7,11.2,0
2017-09-11,23.2,14.9,18.6,13.8,0
2017-09-12,20.8,13.1,15,2.7,0
2017-09-13,18.8,12.1,15.8,0,0
2017-09-14,19,14.1,15.9,2.6,0
2017-09-15,15.2,10.4,12.4,0,0
2017-09-16,17.1,8.9,12.8,0.3,0
2017-09-17,15,12.2,13.2,41.4,0
2017-09-18,15.8,10.5,12.3,0.1,0
2017-09-19,17.5,4.9,12.2,0.4,0
2017-09-20,14.3,11.4,11.9,4.3,0
2017-09-21,12.1,10.5,11.5,5.5,0
2017-09-22,15.3,11.6,13.3,4.9,0
2017-09-23,18.4,13,14.7,0.4,0
2017-09-24,17.3,13.2,14.3,1.9,0
2017-09-25,15.9,12.1,13.3,0,0
2017-09-26,21,10.6,15,0,0
2017-09-27,19.1,9.2,13.4,0,0
2017-09-28,17.5,7.8,12.1,0,0
2017-09-29,16,4.5,10.4,0,0
2017-09-30,15.8,4.8,10.3,0,0
2017-10-01,15,3.5,9.1,0,0
2017-10-02,16.9,2.9,9.9,8.8,0
2017-10-03,12.3,9.4,10.9,5.5,0
2017-10-04,14.1,9.8,11.5,4.3,0
2017-10-05,12,7.1,9.3,15.2,0
2017-10-06,11.8,7.6,9.2,0,0
2017-10-07,12.1,7.4,9.5,0.4,0
2017-10-08,12.9,7.3,9.2,2.2,0
2017-10-09,11.6,4.6,8.1,4,0
2017-10-10,11.6,5.7,8.3,3.3,0
2017-10-11,14.6,5.5,12.8,1.9,0
2017-10-12,17.6,12.8,13.8,0,0
2017-10-13,14,9.8,11,0,0
2017-10-14,16.2,6.6,12.3,0,0
2017-10-15,17.3,14.3,14.9,0,0
2017-10-16,21.8,6.1,14,0,0
2017-10-17,22.3,7.7,14.9,0,0
2017-10-18,19.9,7.2,13.5,0,0
2017-10-19,16.9,9.3,12.9,0,0
2017-10-20,16,7.7,11.9,0,0
2017-10-21,13,10.6,11.6,5.8,0
2017-10-22,11.6,7.6,8.8,1.7,0
2017-10-23,8.9,6.5,7.6,1,0
2017-10-24,6.5,4.9,5.7,0.1,0
2017-10-25,8.8,4.8,6.9,4.9,0
2017-10-26,13.5,8.8,11.4,0,0
2017-10-27,11.5,8.3,9.7,1.5,0
2017-10-28,9.1,5.6,7.5,9.8,0
2017-10-29,8.9,4.2,6.6,12,0
2017-10-30,6.2,3.1,4,0,0
2017-10-31,6.1,0.2,3.1,0.1,0
2017-11-01,8.3,3.3,7,4.3,0
2017-11-02,10.1,7.6,9.6,7.4,0
2017-11-03,10.8,8.2,9,0.1,0
2017-11-04,11.6,7.5,8.6,0,0
2017-11-05,12.6,4.6,7.8,0,0
2017-11-06,13.3,6.1,9.4,0,0
2017-11-07,9.7,7.4,8.3,0,0
2017-11-08,7.7,4.1,5.1,0,0
2017-11-09,6.6,4.6,5.7,0,0
2017-11-10,9.1,5.3,7.1,4.3,0
2017-11-11,7.1,2.7,5.2,1.5,0
2017-11-12,5.3,1.4,3.6,0.6,0
2017-11-13,3.1,1.5,2.7,1.5,0
2017-11-14,4.6,2.2,3.7,0,0
2017-11-15,7.5,2.9,5.5,0,0
2017-11-16,6.9,3.4,5.3,0,0
2017-11-17,7,2.2,4.8,0.1,0
2017-11-18,5.9,2,3.3,0.5,0
2017-11-19,5.5,2.5,3.8,0,0.9
2017-11-20,3.9,0.3,2.2,0,4
2017-11-21,3.4,-1.9,0.6,0,0
2017-11-22,2.5,-0.3,1.8,0,1.3
2017-11-23,9.3,2.5,5.4,0,0
2017-11-24,10.4,1.2,6.2,0.3,0
2017-11-25,10.5,5.4,8.2,0.6,0
2017-11-26,8.9,3.2,4.1,0,0
2017-11-27,4,-2.6,1,0,0
2017-11-28,3.8,-1,1.6,0,0
2017-11-29,2.9,0.3,1.3,0,5.3
2017-11-30,0.9,0,0.4,0,12.4
2017-12-01,1.4,0,0.9,0,0.1
2017-12-02,2.4,1.1,1.4,0,0
2017-12-03,1.4,0.2,0.5,0,0.5
2017-12-04,1.7,-2.2,0.3,0,0.5
2017-12-05,4.1,0.2,2.4,0,2.9
2017-12-06,6.3,4.1,5.6,3.3,0
2017-12-07,6.2,2,4.5,0,0
2017-12-08,5.7,0.9,3.8,0,0
2017-12-09,4.8,-1.1,0.5,0,0
2017-12-10,2.7,-1.2,0.8,0,0.4
2017-12-11,5.9,-1.1,3.4,0.4,0
2017-12-12,11,3.3,7.4,0,0
2017-12-13,5.4,-0.6,1.5,0,0
2017-12-14,5.2,-2,1.4,0,0.9
2017-12-15,3,-0.5,2,0,2.3
2017-12-16,3.8,0.6,1.2,0,0
2017-12-17,3.1,-1,0.9,0,0
2017-12-18,0.6,-1.8,-0.8,0,0
2017-12-19,-1.2,-3.3,-2.2,0,0.2
2017-12-20,0.6,-3.5,-0.6,0,0.7
2017-12-21,1.9,-1.7,0.1,0,0.7
2017-12-22,4.3,1.8,3.3,0,0
2017-12-23,5.6,0.8,3.4,0,8.5
2017-12-24,9.3,5.6,8.4,3.7,0
2017-12-25,9.1,7.8,8.4,0.1,0
2017-12-26,8,0.8,4.6,0,0
2017-12-27,5.7,-2.2,2.9,0,0
2017-12-28,8.9,4.4,6.8,0.2,0
2017-12-29,7.6,0.4,1.9,0,3.8
2017-12-30,2.6,-2.9,-0.1,0,3.7
2017-12-31,5.3,-0.6,3.6,0.1,0
2018-01-01,9.6,2.8,7.5,0,0
2018-01-02,6.9,-1.4,1.2,0,0
2018-01-03,5.4,2,3.3,2.4,0
2018-01-04,8,2.1,5.7,0.2,0
2018-01-05,8.9,3.2,6.1,0.2,0
2018-01-06,9.1,3.3,5.4,0,0
2018-01-07,4.2,-0.1,1.8,0,0
2018-01-08,0.7,-6.7,-3,0,0
2018-01-09,1.7,-6.9,-2.1,0,0
2018-01-10,1.5,-0.3,0.1,0,0
2018-01-11,1.7,-1.5,0.3,0,0.2
2018-01-12,0.1,-2.4,-1.6,0,0
2018-01-13,-0.8,-3.6,-2.5,0,0
2018-01-14,-3.2,-6.5,-5.5,0,0
2018-01-15,-5,-6.7,-6.2,0,0
2018-01-16,-2.5,-8.7,-5.2,0,3.9
2018-01-17,2.3,-3.2,0.3,0,0.8
2018-01-18,2.8,-0.1,1,0,9.2
2018-01-19,1.7,-0.2,0.8,0,0.8
2018-01-20,1.3,-0.3,0.2,0,1
2018-01-21,0.5,-2.8,-1.4,0,0
2018-01-22,-1.1,-5,-4,0,0
2018-01-23,-3.4,-7,-4.9,0,0
2018-01-24,3,-5.7,-0.5,0.8,0
2018-01-25,6.6,1.7,4.1,0,0
2018-01-26,5.1,-0.6,1.1,0,0
2018-01-27,2.9,-2.8,1.3,0.5,0
2018-01-28,6.3,1.5,4.1,2,0
2018-01-29,10.1,6,8.1,6.7,0
2018-01-30,9.5,3.1,4.8,0,0
2018-01-31,6.1,0.5,3.6,1.1,0
2018-02-01,5.3,2.8,4.2,0,5.1
2018-02-02,4.7,0.8,1.6,0,0
2018-02-03,1.9,-2.6,-0.5,0,0
2018-02-04,0.9,-2.6,-0.8,0,0.2
2018-02-05,-0.2,-6.6,-3.5,0,0.1
2018-02-06,-2.1,-6.3,-4.9,0,0
2018-02-07,0.5,-9.4,-4.5,0,0.9
2018-02-08,-0.4,-2.5,-1.6,0,0
2018-02-09,-1.4,-3.7,-3,0,0
2018-02-10,-2,-4.7,-3.6,0,0
2018-02-11,0,-5,-2.1,0,0
2018-02-12,2.1,-1.7,-0.2,0,0
2018-02-13,3.1,-4.9,-0.3,0,0
2018-02-14,1.2,-0.9,-0.3,0,0.4
2018-02-15,-0.6,-4.2,-2.9,0,0
2018-02-16,2,-2.7,-0.2,0,0.1
2018-02-17,2.1,-0.6,0.8,0,0
2018-02-18,2.2,-1.7,0.1,0,0
2018-02-19,2.1,-1.6,0.3,0,0
2018-02-20,2.8,-5.6,-1,0,0
2018-02-21,0.6,-5.3,-2.7,0,0
2018-02-22,-2.3,-8.4,-5.8,0,0
2018-02-23,-2.2,-8.2,-6.1,0,0.3
2018-02-24,-5.4,-10.2,-7.6,0,0.1
2018-02-25,-7.6,-15.2,-10.9,0,0
2018-02-26,-9.7,-11.7,-11,0,0
2018-02-27,-8.5,-15.3,-11.8,0,0
2018-02-28,-6.8,-13.5,-11,0,0
2018-03-01,-8.5,-14.7,-11.5,0,0
2018-03-02,-7.2,-15.2,-11.6,0,0.1
2018-03-03,-6.3,-12.8,-9.6,0,0.1
2018-03-04,-0.2,-13.3,-7.2,0,0
2018-03-05,4,-9.6,-2.3,0,0
2018-03-06,6.5,-2,1.4,0,0.8
2018-03-07,4,0.6,2.1,0.2,0
2018-03-08,9.3,0.3,4.5,0,0
2018-03-09,8.7,-0.2,3.7,0,0.8
2018-03-10,9.5,-2.6,4.6,0,0
2018-03-11,15.4,4.6,9.3,0,0
2018-03-12,15.4,4.8,10.3,0,0
2018-03-13,13.8,8.5,10.6,0,0
2018-03-14,10.5,3.8,6.3,0.3,0
2018-03-15,3.8,0.2,0.8,0,0
2018-03-16,0.2,-3.4,-1.8,0,1.8
2018-03-17,-2.8,-6.8,-5.1,0,0
2018-03-18,-1,-8.2,-5.1,0,0
2018-03-19,0.8,-7.1,-3.4,0,0
2018-03-20,1.9,-5.3,-1.4,0,0
2018-03-21,3.4,-4.8,-0.8,0,0
2018-03-22,6.4,-3.1,1.3,0,0
2018-03-23,3.8,-1.6,1.6,0,0.1
2018-03-24,7.5,0.6,3.4,0,0
2018-03-25,11.4,-2.2,3.9,0,0
2018-03-26,9.8,-3,4.1,0.1,0
2018-03-27,7,0.4,1.8,0,0
2018-03-28,4.5,-0.4,1.8,0,1.6
2018-03-29,5.7,0.3,2.4,0,5
2018-03-30,11.4,1.2,6.4,0,0
2018-03-31,11.2,0.4,6.5,8.4,0
2018-04-01,9.1,2.8,5.5,0,0.6
2018-04-02,7.2,0.6,2.8,0,0.1
2018-04-03,15.6,-2.1,7.5,0,0
2018-04-04,21.5,4.3,13.3,0,0
2018-04-05,19.6,6.5,13.8,0,0
2018-04-06,15.4,6.8,8.7,0,0
2018-04-07,16.2,-1.2,8.7,0,0
2018-04-08,23.4,7.2,15.5,0,0
2018-04-09,25.8,10.4,18.1,0,0
2018-04-10,25.1,9.5,18.1,0,0
2018-04-11,20.2,11.4,14.3,0,0
2018-04-12,21.2,7.3,14.2,0,0
2018-04-13,23.5,8.9,16.1,5,0
2018-04-14,20.6,9.6,14.6,0,0
2018-04-15,23.5,6.7,16.4,0,0
2018-04-16,23.2,13.4,18.5,0.8,0
2018-04-17,21,11,13.3,0.3,0
2018-04-18,18.3,7.7,12.9,0,0
2018-04-19,20.1,10,14.9,0,0
2018-04-20,20.9,6.1,14.1,0,0
2018-04-21,23.5,9,16.4,0,0
2018-04-22,18.7,6,13,0,0
2018-04-23,21,4.6,14.5,2.7,0
2018-04-24,19.6,10.6,14.3,0.5,0
2018-04-25,23.1,9.3,15.1,0.2,0
2018-04-26,16.2,6.4,10.6,1.7,0
2018-04-27,15.3,5.3,10.1,0,0
2018-04-28,23.9,6.5,15,0,0
2018-04-29,27.7,9.8,18.8,1.1,0
2018-04-30,28.1,15.2,21.8,0,0
2018-05-01,26.3,12.2,19.7,0,0
2018-05-02,21.1,10.7,16.5,0,0
2018-05-03,29.4,14,21.9,0,0
2018-05-04,24.1,11.5,16.4,0,0
2018-05-05,19,6,13.4,0,0
2018-05-06,20.4,7.8,14.9,0,0
2018-05-07,22.7,9.7,17,0,0
2018-05-08,25.7,11.6,19.4,0,0
2018-05-09,28,13.9,20.2,0,0
2018-05-10,27.7,13,20.9,0,0
2018-05-11,27.6,14.1,21.1,0,0
2018-05-12,24.6,13.2,19.2,0,0
2018-05-13,27.2,11.2,20.1,0,0
2018-05-14,21.4,10.4,15.9,0,0
2018-05-15,20.9,9.6,15.1,0.4,0
2018-05-16,19.8,12.4,15.4,16.4,0
2018-05-17,18.9,13.2,15,2.1,0
2018-05-18,18.8,12.6,15.3,0,0
2018-05-19,19.8,9,14.5,0,0
2018-05-20,20.6,9.6,15.8,0,0
2018-05-21,21.5,10.1,16,0,0
2018-05-22,23,9.1,16.3,0.4,0
2018-05-23,23.7,10.6,18.1,0,0
2018-05-24,24.1,13.5,19.3,0,0
2018-05-25,22.8,13.9,18.7,7,0
2018-05-26,20.8,14.9,17.3,9.1,0
2018-05-27,26.4,14.4,20.8,0,0
2018-05-28,27.2,14.7,22.3,0,0
2018-05-29,27.8,15,22.3,0,0
2018-05-30,30,14.7,23.5,0,0
2018-05-31,30.9,15.6,24.4,0,0
2018-06-01,30.4,17,23.9,8.5,0
2018-06-02,25.6,17.1,20.7,0,0
2018-06-03,26.8,14.9,21.5,0.9,0
2018-06-04,28.3,15.9,22.5,0,0
2018-06-05,25,16.7,19.3,0,0
2018-06-06,19.7,7.3,12.8,0,0
2018-06-07,22.6,9.4,17.1,0,0
2018-06-08,28.2,11.3,21.1,0,0
2018-06-09,29.5,15.6,23.9,0,0
2018-06-10,31,16.3,24.6,0,0
2018-06-11,27.8,19.5,22.1,0.1,0
2018-06-12,24.9,14.7,19.4,0,0
2018-06-13,21.8,11.8,18.2,0,0
2018-06-14,23.8,15.3,19.4,0,0
2018-06-15,26.7,14.5,20.9,0,0
2018-06-16,27.3,16.2,22.2,0,0
2018-06-17,28.6,16.9,23.2,0,0
2018-06-18,28.2,17.6,22.4,0.1,0
2018-06-19,27.6,17.4,22.5,0,0
2018-06-20,28.2,15.6,22.8,0,0
2018-06-21,31.9,15,22.6,0,0
2018-06-22,19.2,11.2,14.9,0,0
2018-06-23,19.5,10,13.2,0.5,0
2018-06-24,17.6,10.6,13.1,4.4,0
2018-06-25,16.9,10,12.8,5.6,0
2018-06-26,19.9,10.3,14.5,2.2,0
2018-06-27,25.6,12.1,19.5,0,0
2018-06-28,27,17.6,22.5,0,0
2018-06-29,29.1,16.8,22.6,0,0
2018-06-30,21.7,11.1,14.6,0,0
2018-07-01,18,11.5,14.4,0,0
2018-07-02,15.4,11.9,13.3,2.1,0
2018-07-03,25,12.9,18.6,0,0
2018-07-04,27.6,11.4,21.2,0,0
2018-07-05,31.6,14.5,24.9,0,0
2018-07-06,28.1,17.1,21.9,0,0
2018-07-07,27.4,16.8,22.1,0.4,0
2018-07-08,27.5,16.1,21.4,0,0
2018-07-09,26.1,15.1,21.1,0,0
2018-07-10,28.5,14.9,23,0,0
2018-07-11,26.6,17.4,20.8,8.1,0
2018-07-12,24.4,16.7,19.5,0.2,0
2018-07-13,22.8,15.2,18.4,12.4,0
2018-07-14,21.5,16.7,18.2,17.7,0
2018-07-15,21.6,15.6,17.9,8.5,0
2018-07-16,23.6,15.4,18.6,22.1,0
2018-07-17,24.1,18.4,20.8,0.5,0
2018-07-18,29.7,19.2,22.6,3.8,0
2018-07-19,28.3,19.6,21.4,1.9,0
2018-07-20,28.2,17.7,22.1,0,0
2018-07-21,27,17.4,22.2,0,0
2018-07-22,28.8,15.7,23.2,0,0
2018-07-23,28.5,17.7,23.7,0,0
2018-07-24,28.6,16.8,23.3,0,0
2018-07-25,28.3,18.8,23.4,0,0
2018-07-26,29.3,19.7,23.5,0,0
2018-07-27,29,19.5,24.5,0,0
2018-07-28,29.4,19.9,24.9,0,0
2018-07-29,29.8,20.1,24.3,7.1,0
2018-07-30,31.5,18.8,24.6,0,0
2018-07-31,32,20.7,24.6,0.3,0
2018-08-01,31.2,19.1,25.3,0,0
2018-08-02,31.8,21.2,26.5,0,0
2018-08-03,31.7,19.1,25.2,0.2,0
2018-08-04,31.3,18.1,25.6,7.2,0
2018-08-05,27.6,18.4,22.2,0,0
2018-08-06,24.2,15.2,20.2,0,0
2018-08-07,28.3,13.1,21.8,0,0
2018-08-08,30.2,16.8,24.1,0,0
2018-08-09,32.4,18.9,25.8,0,0
2018-08-10,32.4,21,25.4,28.2,0
2018-08-11,25.1,17.2,18.4,15.8,0
2018-08-12,23.1,13.5,18.1,0,0
2018-08-13,29.6,13.5,22.2,0,0
2018-08-14,26.7,18.2,21.4,0.2,0
2018-08-15,24.7,16.2,20.1,0,0
2018-08-16,25.4,15.8,20.4,0,0
2018-08-17,27.1,16.2,22.2,0,0
2018-08-18,27.6,16.6,22.3,0,0
2018-08-19,28.6,15.5,22.5,0,0
2018-08-20,30.9,15.5,24.1,0,0
2018-08-21,25.8,17,19.5,0,0
2018-08-22,24,13.4,18.8,0,0
2018-08-23,28.4,13.1,21.4,0,0
2018-08-24,31.1,18.8,23.5,3.3,0
2018-08-25,19.8,16.7,18.2,3.9,0
2018-08-26,18,12.6,13.8,3.8,0
2018-08-27,20.8,7.7,14.9,0,0
2018-08-28,21.1,11.4,16.2,0,0
2018-08-29,22.5,10.5,17.2,0,0
2018-08-30,25,12,19.2,0,0
2018-08-31,22,17,18.4,0,0
2018-09-01,24.4,11.2,18.5,0,0
2018-09-02,27.6,15.8,21.3,0,0
2018-09-03,25.8,15.6,20.8,0,0
2018-09-04,26.1,14,20.5,0,0
2018-09-05,23.5,14.3,18,0.9,0
2018-09-06,24.4,13.4,18.5,0,0
2018-09-07,26.2,11.9,18.7,0,0
2018-09-08,23.5,12.8,17.6,1.3,0
