"","Data","startTyg","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych - suma","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy - suma","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Bystra/Radzymińska","Czerniakowska - suma","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański - suma","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec - suma","NSR Solec CPR","NSR Solec DDR","Okopowa/rondo Radosława","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Radzymińska/Jórskiego","Szaserów - suma","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater - suma","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Świętokrzyska/Zielna (display)","Targowa/Dworzec Wileński","Towarowa/Łucka","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W","temp_min","temp_avg","temp_max","deszcz","snieg","Rodzaj_opadu","Jaki_dzien","Wolne"
"982",2017-04-20,2017-04-17,662,479,179,300,NA,NA,NA,1782,95,673,NA,NA,NA,NA,NA,NA,702,859,294,565,630,113,517,NA,123,NA,NA,NA,NA,NA,2457,1324,1133,NA,600,NA,NA,903,259,NA,1190,930,260,1.7,3.5,6.9,0,0,"s","roboczy",FALSE
"983",2017-04-21,2017-04-17,548,355,118,237,NA,NA,NA,1662,61,533,NA,NA,NA,NA,NA,NA,668,957,519,438,604,128,476,NA,115,NA,NA,NA,NA,NA,2292,1134,1158,NA,530,NA,NA,736,201,NA,1070,803,267,-2.6,6,10.1,1.5,0,"d","roboczy",FALSE
"984",2017-04-22,2017-04-17,383,351,122,229,NA,NA,NA,770,42,640,NA,NA,NA,NA,NA,NA,399,1255,750,505,667,280,387,NA,171,NA,NA,NA,NA,NA,1337,738,599,NA,465,NA,NA,616,176,NA,645,503,142,5.4,7,10.1,0,0,"s","weekend",TRUE
"985",2017-04-23,2017-04-17,468,509,168,341,NA,NA,NA,863,68,619,NA,NA,NA,NA,NA,NA,448,1596,958,638,910,388,522,NA,329,NA,NA,NA,NA,NA,1490,847,643,NA,493,NA,NA,813,248,NA,720,567,153,1.6,4.8,10.2,0,0.6,"s","weekend",TRUE
"986",2017-04-24,2017-04-24,737,513,174,339,NA,NA,NA,2109,107,809,NA,NA,NA,NA,NA,NA,807,890,289,601,737,109,628,NA,131,NA,NA,NA,NA,NA,2775,1519,1256,NA,706,NA,NA,973,316,NA,1413,1092,321,1.5,5.8,9.9,0,0,"s","roboczy",FALSE
"987",2017-04-25,2017-04-24,856,649,230,419,NA,NA,NA,2469,122,898,NA,NA,NA,NA,NA,NA,894,1336,529,807,940,180,760,NA,217,NA,NA,NA,NA,NA,3345,1870,1475,NA,762,NA,NA,1194,360,NA,1731,1269,462,4.8,11.1,18.6,3.5,0,"d","roboczy",FALSE
"988",2017-04-26,2017-04-24,359,188,61,127,NA,NA,NA,1179,61,323,NA,NA,NA,NA,NA,NA,406,631,388,243,392,145,247,NA,13,NA,NA,NA,NA,NA,1391,734,657,NA,346,NA,NA,440,121,NA,838,618,220,4.7,5.5,11.1,5.7,0,"d","roboczy",FALSE
"989",2017-04-27,2017-04-24,512,279,99,180,NA,NA,NA,1527,91,492,NA,NA,NA,NA,NA,NA,587,715,325,390,476,111,365,NA,52,NA,NA,NA,NA,NA,1977,1097,880,NA,447,NA,NA,621,187,NA,1055,787,268,3,4.9,6.8,6.2,0,"d","roboczy",FALSE
"990",2017-04-28,2017-04-24,252,105,33,72,NA,NA,NA,604,19,163,NA,NA,NA,NA,NA,NA,221,681,558,123,266,138,128,NA,8,NA,NA,NA,NA,NA,736,398,338,NA,236,NA,NA,238,53,NA,412,295,117,4.6,5.2,6.6,10.6,0,"d","roboczy",FALSE
"991",2017-04-29,2017-04-24,398,446,175,271,NA,NA,NA,757,98,376,NA,NA,NA,NA,NA,NA,413,1372,784,588,647,258,389,NA,198,NA,NA,NA,NA,NA,1323,723,600,NA,417,NA,NA,722,232,NA,660,509,151,3.7,7,12,0,0,"s","weekend",TRUE
"992",2017-04-30,2017-04-24,599,570,218,352,NA,NA,NA,1005,110,648,NA,NA,NA,NA,NA,NA,530,1983,1017,966,1077,366,711,NA,489,NA,NA,NA,NA,NA,1673,931,742,NA,626,NA,NA,1031,359,NA,827,652,175,4,7,10.1,0,0,"s","weekend",TRUE
"993",2017-05-01,2017-05-01,1139,1226,460,766,NA,NA,NA,1966,260,1472,NA,NA,NA,NA,NA,NA,1022,2827,334,2493,2043,109,1934,NA,1325,NA,NA,NA,NA,NA,2981,1703,1278,NA,955,NA,NA,2448,790,NA,1710,1447,263,5.4,7,13.9,0,0,"s","roboczy",TRUE
"994",2017-05-02,2017-05-01,901,886,304,582,NA,NA,NA,1598,175,914,NA,NA,NA,NA,NA,NA,767,1821,615,1206,1172,187,985,NA,661,NA,NA,NA,NA,NA,2701,1560,1141,NA,886,NA,NA,1509,529,NA,1312,1028,284,4.4,9.7,12.3,2.8,0,"d","roboczy",FALSE
"995",2017-05-03,2017-05-01,541,534,160,374,NA,NA,NA,800,90,693,NA,NA,NA,NA,NA,NA,437,1218,401,817,765,145,620,NA,401,NA,NA,NA,NA,NA,1412,780,632,NA,557,NA,NA,816,331,NA,782,651,131,5.8,8.4,11.1,11.6,0,"d","roboczy",TRUE
