"","Data","startTyg","startM","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Miejsce","Liczba_rowerow"
"242",2016-08-15,2016-08-15,2016-08-01,13.7,17.2,21.5,0.3,0,"roboczy","Al. USA - suma",1148
"243",2016-08-16,2016-08-15,2016-08-01,12.4,15.9,20.9,0,0,"roboczy","Al. USA - suma",1001
"244",2016-08-17,2016-08-15,2016-08-01,12,16,20.9,0,0,"roboczy","Al. USA - suma",1194
"245",2016-08-18,2016-08-15,2016-08-01,10.3,17.5,22.3,0,0,"roboczy","Al. USA - suma",1228
"246",2016-08-19,2016-08-15,2016-08-01,13.5,19.8,26.3,0,0,"roboczy","Al. USA - suma",1227
"247",2016-08-20,2016-08-15,2016-08-01,14.9,22.1,28.1,0,0,"weekend","Al. USA - suma",1500
"248",2016-08-21,2016-08-15,2016-08-01,18,20.3,28.6,17.7,0,"weekend","Al. USA - suma",732
"249",2016-08-22,2016-08-22,2016-08-01,16.7,18.1,20.7,1.4,0,"roboczy","Al. USA - suma",521
"250",2016-08-23,2016-08-22,2016-08-01,13.5,19.1,24.2,0,0,"roboczy","Al. USA - suma",1456
"251",2016-08-24,2016-08-22,2016-08-01,15.8,18.4,21.3,0,0,"roboczy","Al. USA - suma",1385
"252",2016-08-25,2016-08-22,2016-08-01,12.4,19.5,25.3,0,0,"roboczy","Al. USA - suma",1632
"253",2016-08-26,2016-08-22,2016-08-01,12.9,20.2,26.7,0,0,"roboczy","Al. USA - suma",1442
"254",2016-08-27,2016-08-22,2016-08-01,13,21.3,29.4,0,0,"weekend","Al. USA - suma",1519
"255",2016-08-28,2016-08-22,2016-08-01,15.5,22.7,29.6,0,0,"weekend","Al. USA - suma",1613
"256",2016-08-29,2016-08-29,2016-08-01,16.1,22.7,29.6,0,0,"roboczy","Al. USA - suma",1309
"257",2016-08-30,2016-08-29,2016-08-01,14.2,17.5,22.9,0,0,"roboczy","Al. USA - suma",1451
"258",2016-08-31,2016-08-29,2016-08-01,9.9,16.8,23.3,0,0,"roboczy","Al. USA - suma",1504
"259",2016-09-01,2016-08-29,2016-09-01,11.6,18.5,25.4,0,0,"roboczy","Al. USA - suma",1658
"260",2016-09-02,2016-08-29,2016-09-01,13.3,19,25.1,0,0,"roboczy","Al. USA - suma",1372
"261",2016-09-03,2016-08-29,2016-09-01,10,18.2,24.4,0,0,"weekend","Al. USA - suma",1567
"262",2016-09-04,2016-08-29,2016-09-01,11.8,19.6,28.6,8.7,0,"weekend","Al. USA - suma",1345
"263",2016-09-05,2016-09-05,2016-09-01,14.7,16,20.7,1.1,0,"roboczy","Al. USA - suma",399
"264",2016-09-06,2016-09-05,2016-09-01,13.8,18.1,23,0,0,"roboczy","Al. USA - suma",1481
"265",2016-09-07,2016-09-05,2016-09-01,10.5,18.6,25.1,0,0,"roboczy","Al. USA - suma",1624
"266",2016-09-08,2016-09-05,2016-09-01,12.4,20.2,27.1,0,0,"roboczy","Al. USA - suma",1579
"267",2016-09-09,2016-09-05,2016-09-01,13.5,21.3,29.2,0,0,"roboczy","Al. USA - suma",1574
"268",2016-09-10,2016-09-05,2016-09-01,15.9,21.7,29.6,0,0,"weekend","Al. USA - suma",1588
"269",2016-09-11,2016-09-05,2016-09-01,13.5,21.9,29.7,0,0,"weekend","Al. USA - suma",1708
"270",2016-09-12,2016-09-12,2016-09-01,15.3,22.4,29,0,0,"roboczy","Al. USA - suma",1569
"271",2016-09-13,2016-09-12,2016-09-01,15.6,21.6,27.7,0,0,"roboczy","Al. USA - suma",1635
"272",2016-09-14,2016-09-12,2016-09-01,12.5,17.9,23.4,0,0,"roboczy","Al. USA - suma",1496
"273",2016-09-15,2016-09-12,2016-09-01,10.4,16.6,23.4,0,0,"roboczy","Al. USA - suma",1497
"274",2016-09-16,2016-09-12,2016-09-01,9.4,17.3,24.9,0,0,"roboczy","Al. USA - suma",1491
"275",2016-09-17,2016-09-12,2016-09-01,11.2,17,23.6,0,0,"weekend","Al. USA - suma",1407
"276",2016-09-18,2016-09-12,2016-09-01,9.2,13.5,18.4,0,0,"weekend","Al. USA - suma",1086
"277",2016-09-19,2016-09-19,2016-09-01,7.5,12.2,18,0,0,"roboczy","Al. USA - suma",959
"278",2016-09-20,2016-09-19,2016-09-01,4.5,11.2,15.6,0,0,"roboczy","Al. USA - suma",855
"279",2016-09-21,2016-09-19,2016-09-01,6.6,11,15.6,1.1,0,"roboczy","Al. USA - suma",700
"280",2016-09-22,2016-09-19,2016-09-01,7.2,11.3,17.4,0,0,"roboczy","Al. USA - suma",715
"281",2016-09-23,2016-09-19,2016-09-01,6.7,12.1,16.7,0.4,0,"roboczy","Al. USA - suma",668
"282",2016-09-24,2016-09-19,2016-09-01,8,13.3,19.5,0,0,"weekend","Al. USA - suma",820
"283",2016-09-25,2016-09-19,2016-09-01,5.8,12,18.5,0,0,"weekend","Al. USA - suma",1048
"284",2016-09-26,2016-09-26,2016-09-01,6.9,10.5,15.3,0,0,"roboczy","Al. USA - suma",741
"285",2016-09-27,2016-09-26,2016-09-01,4.6,10.1,16.2,0,0,"roboczy","Al. USA - suma",786
"286",2016-09-28,2016-09-26,2016-09-01,2.5,11.1,16.8,0,0,"roboczy","Al. USA - suma",663
"287",2016-09-29,2016-09-26,2016-09-01,14.8,18.6,23.5,0,0,"roboczy","Al. USA - suma",902
"288",2016-09-30,2016-09-26,2016-09-01,15.5,18.2,21.6,0.1,0,"roboczy","Al. USA - suma",912
"289",2016-10-01,2016-09-26,2016-10-01,12.3,15.2,17.3,0.3,0,"weekend","Al. USA - suma",685
"290",2016-10-02,2016-09-26,2016-10-01,9.5,16.9,22.8,0.1,0,"weekend","Al. USA - suma",1284
"291",2016-10-03,2016-10-03,2016-10-01,13.6,14.7,17.9,22.6,0,"roboczy","Al. USA - suma",301
"292",2016-10-04,2016-10-03,2016-10-01,9,11.3,15,2.8,0,"roboczy","Al. USA - suma",400
"293",2016-10-05,2016-10-03,2016-10-01,5,6.5,9.1,20.9,0,"roboczy","Al. USA - suma",135
"294",2016-10-06,2016-10-03,2016-10-01,4.7,6.9,10.7,3.6,0,"roboczy","Al. USA - suma",267
"295",2016-10-07,2016-10-03,2016-10-01,0.9,5.6,10.1,2.1,0,"roboczy","Al. USA - suma",336
"296",2016-10-08,2016-10-03,2016-10-01,5.3,6.8,9.6,1.7,0,"weekend","Al. USA - suma",212
"297",2016-10-09,2016-10-03,2016-10-01,7.1,8.3,9.7,0.6,0,"weekend","Al. USA - suma",208
"298",2016-10-10,2016-10-10,2016-10-01,6.3,7.7,8.9,2.5,0,"roboczy","Al. USA - suma",238
"299",2016-10-11,2016-10-10,2016-10-01,5.3,6.1,7.9,1.9,0,"roboczy","Al. USA - suma",214
"300",2016-10-12,2016-10-10,2016-10-01,6,6.8,7.8,5.9,0,"roboczy","Al. USA - suma",164
"301",2016-10-13,2016-10-10,2016-10-01,4.2,5.9,10.8,0,0,"roboczy","Al. USA - suma",398
"302",2016-10-14,2016-10-10,2016-10-01,-0.4,5.2,11.6,0,0,"roboczy","Al. USA - suma",412
"303",2016-10-15,2016-10-10,2016-10-01,1.9,4,6.2,5.8,0,"weekend","Al. USA - suma",200
"304",2016-10-16,2016-10-10,2016-10-01,2.7,5.1,8.2,0,0,"weekend","Al. USA - suma",237
"305",2016-10-17,2016-10-17,2016-10-01,1.9,6,10.2,0,0,"roboczy","Al. USA - suma",376
"306",2016-10-18,2016-10-17,2016-10-01,3.5,7.1,9.4,0.6,0,"roboczy","Al. USA - suma",329
"307",2016-10-19,2016-10-17,2016-10-01,6.2,8,10.6,1.6,0,"roboczy","Al. USA - suma",312
"308",2016-10-20,2016-10-17,2016-10-01,7,7.9,9.7,5.8,0,"roboczy","Al. USA - suma",269
"309",2016-10-21,2016-10-17,2016-10-01,5.8,6.5,7.2,13.1,0,"roboczy","Al. USA - suma",171
"310",2016-10-22,2016-10-17,2016-10-01,5.7,6.3,6.7,1.8,0,"weekend","Al. USA - suma",103
"311",2016-10-23,2016-10-17,2016-10-01,3.4,6.1,8.8,0,0,"weekend","Al. USA - suma",256
"312",2016-10-24,2016-10-24,2016-10-01,7.3,9.2,10.2,3.1,0,"roboczy","Al. USA - suma",284
"313",2016-10-25,2016-10-24,2016-10-01,9.1,10.4,12.7,7,0,"roboczy","Al. USA - suma",191
"314",2016-10-26,2016-10-24,2016-10-01,3.8,5.8,10,0,0,"roboczy","Al. USA - suma",351
"315",2016-10-27,2016-10-24,2016-10-01,4.2,5.4,9.1,0,0,"roboczy","Al. USA - suma",369
"316",2016-10-28,2016-10-24,2016-10-01,1.8,7.1,10.3,1.2,0,"roboczy","Al. USA - suma",219
"317",2016-10-29,2016-10-24,2016-10-01,3.6,6,10.7,0,2.2,"weekend","Al. USA - suma",150
"318",2016-10-30,2016-10-24,2016-10-01,3.4,5.3,7.9,2.3,0,"weekend","Al. USA - suma",133
"319",2016-10-31,2016-10-31,2016-10-01,3.6,5.8,8.6,0.4,0,"roboczy","Al. USA - suma",202
"320",2016-11-01,2016-10-31,2016-11-01,0.4,5.3,8.5,13.5,0,"roboczy","Al. USA - suma",58
"321",2016-11-02,2016-10-31,2016-11-01,5.1,6.9,9.9,3,0,"roboczy","Al. USA - suma",202
"322",2016-11-03,2016-10-31,2016-11-01,2.8,3.7,5.7,0,0,"roboczy","Al. USA - suma",212
"323",2016-11-04,2016-10-31,2016-11-01,1.5,3.9,6.9,0,0,"roboczy","Al. USA - suma",283
"324",2016-11-05,2016-10-31,2016-11-01,1.4,4.1,6.3,3.3,0,"weekend","Al. USA - suma",244
"325",2016-11-06,2016-10-31,2016-11-01,4.6,6.3,7.8,4.7,0,"weekend","Al. USA - suma",115
"326",2016-11-07,2016-11-07,2016-11-01,2.5,4.5,6.6,0,1.8,"roboczy","Al. USA - suma",207
"327",2016-11-08,2016-11-07,2016-11-01,-0.7,1.3,4.5,0,0,"roboczy","Al. USA - suma",253
"328",2016-11-09,2016-11-07,2016-11-01,-0.7,0.7,1.9,0,1.4,"roboczy","Al. USA - suma",128
"329",2016-11-10,2016-11-07,2016-11-01,-0.1,1.1,3.6,0,0.7,"roboczy","Al. USA - suma",215
"330",2016-11-11,2016-11-07,2016-11-01,-0.3,0.2,1,0,0.7,"roboczy","Al. USA - suma",44
"331",2016-11-12,2016-11-07,2016-11-01,-2.9,-1.3,0.6,0,0,"weekend","Al. USA - suma",125
"332",2016-11-13,2016-11-07,2016-11-01,-3.8,0.3,2.3,0,0,"weekend","Al. USA - suma",110
"333",2016-11-14,2016-11-14,2016-11-01,-0.1,2.3,5.6,0,0,"roboczy","Al. USA - suma",226
"334",2016-11-15,2016-11-14,2016-11-01,-1.7,0.8,3.2,0,1.5,"roboczy","Al. USA - suma",224
"335",2016-11-16,2016-11-14,2016-11-01,0.6,3.4,5.2,0.7,0,"roboczy","Al. USA - suma",152
"336",2016-11-17,2016-11-14,2016-11-01,4.4,6.3,7.8,0.3,0,"roboczy","Al. USA - suma",199
"337",2016-11-18,2016-11-14,2016-11-01,4.4,7,10.1,0,0,"roboczy","Al. USA - suma",236
"338",2016-11-19,2016-11-14,2016-11-01,6.2,8.2,10.8,6.8,0,"weekend","Al. USA - suma",120
"339",2016-11-20,2016-11-14,2016-11-01,5.3,8,10.9,0,0,"weekend","Al. USA - suma",306
"340",2016-11-21,2016-11-21,2016-11-01,6.5,8.8,13,0,0,"roboczy","Al. USA - suma",368
"341",2016-11-22,2016-11-21,2016-11-01,3.5,5.2,9,0,0,"roboczy","Al. USA - suma",291
"342",2016-11-23,2016-11-21,2016-11-01,1.9,4.2,7.7,0,0,"roboczy","Al. USA - suma",277
"343",2016-11-24,2016-11-21,2016-11-01,0.7,3.2,6.3,0,0,"roboczy","Al. USA - suma",271
"344",2016-11-25,2016-11-21,2016-11-01,-0.9,0.7,4.6,0,0,"roboczy","Al. USA - suma",232
"345",2016-11-26,2016-11-21,2016-11-01,-1.1,1.5,6.7,0.1,0,"weekend","Al. USA - suma",189
"346",2016-11-27,2016-11-21,2016-11-01,0.2,1.6,4.5,0,1.7,"weekend","Al. USA - suma",63
"347",2016-11-28,2016-11-28,2016-11-01,-3.4,-1.5,0.3,0,0,"roboczy","Al. USA - suma",160
"348",2016-11-29,2016-11-28,2016-11-01,-4.7,-0.2,1.4,0,0.3,"roboczy","Al. USA - suma",150
"349",2016-11-30,2016-11-28,2016-11-01,-0.6,0.3,1.1,0,0.8,"roboczy","Al. USA - suma",144
"350",2016-12-01,2016-11-28,2016-12-01,0.2,1.5,2.8,0,18.5,"roboczy","Al. USA - suma",108
"351",2016-12-02,2016-11-28,2016-12-01,-0.5,0.7,1.8,0,0.7,"roboczy","Al. USA - suma",73
"352",2016-12-03,2016-11-28,2016-12-01,-0.5,0.9,1.8,0,2.2,"weekend","Al. USA - suma",43
"353",2016-12-04,2016-11-28,2016-12-01,-0.4,0.2,1.1,0,0,"weekend","Al. USA - suma",69
"354",2016-12-05,2016-12-05,2016-12-01,-1.7,-0.4,2.3,0,0.4,"roboczy","Al. USA - suma",147
"355",2016-12-06,2016-12-05,2016-12-01,-0.8,0.4,1.9,0,1,"roboczy","Al. USA - suma",123
"356",2016-12-07,2016-12-05,2016-12-01,-5.2,-1.7,0.3,1.4,0,"roboczy","Al. USA - suma",156
"357",2016-12-08,2016-12-05,2016-12-01,-2.3,5.7,8.5,0,0,"roboczy","Al. USA - suma",161
"358",2016-12-09,2016-12-05,2016-12-01,5.3,6.6,8.3,1.2,0,"roboczy","Al. USA - suma",125
"359",2016-12-10,2016-12-05,2016-12-01,7,8.2,9.3,7.2,0,"weekend","Al. USA - suma",36
"360",2016-12-11,2016-12-05,2016-12-01,4.1,6.6,9.1,0,15.7,"weekend","Al. USA - suma",42
"361",2016-12-12,2016-12-12,2016-12-01,-4.8,-0.6,5.6,0,0,"roboczy","Al. USA - suma",128
"362",2016-12-13,2016-12-12,2016-12-01,-6.7,-4,-0.9,0,0.1,"roboczy","Al. USA - suma",129
"363",2016-12-14,2016-12-12,2016-12-01,-4.8,1.5,2.3,0,2.3,"roboczy","Al. USA - suma",79
"364",2016-12-15,2016-12-12,2016-12-01,0.4,0.8,2.4,0,0,"roboczy","Al. USA - suma",118
"365",2016-12-16,2016-12-12,2016-12-01,-6.2,-2.9,1.4,0,0,"roboczy","Al. USA - suma",103
"366",2016-12-17,2016-12-12,2016-12-01,-6.1,-2.3,-1.4,0,0,"weekend","Al. USA - suma",69
"367",2016-12-18,2016-12-12,2016-12-01,-3.2,-1.4,0,0,0.3,"weekend","Al. USA - suma",56
"368",2016-12-19,2016-12-19,2016-12-01,-0.3,0.6,1.6,0,0,"roboczy","Al. USA - suma",115
"369",2016-12-20,2016-12-19,2016-12-01,0.6,1.3,2.3,0,0,"roboczy","Al. USA - suma",133
"370",2016-12-21,2016-12-19,2016-12-01,-1.7,-0.1,1.5,0,0,"roboczy","Al. USA - suma",110
"371",2016-12-22,2016-12-19,2016-12-01,-5.6,-2.4,0.5,0,0.6,"roboczy","Al. USA - suma",155
"372",2016-12-23,2016-12-19,2016-12-01,-4.8,-0.3,1.5,0,0.5,"roboczy","Al. USA - suma",66
"373",2016-12-24,2016-12-19,2016-12-01,0.2,1.4,2.1,0,3.5,"weekend","Al. USA - suma",46
"374",2016-12-25,2016-12-19,2016-12-01,2.1,3.5,4.1,2.3,0,"weekend","Al. USA - suma",48
"375",2016-12-26,2016-12-26,2016-12-01,3.2,7.7,9.9,1.8,0,"roboczy","Al. USA - suma",51
"376",2016-12-27,2016-12-26,2016-12-01,2.8,3.7,6.9,0,3.6,"roboczy","Al. USA - suma",51
"377",2016-12-28,2016-12-26,2016-12-01,0.2,1.8,3.9,0,0,"roboczy","Al. USA - suma",133
"378",2016-12-29,2016-12-26,2016-12-01,-2.7,-0.6,2.2,0,0,"roboczy","Al. USA - suma",175
"379",2016-12-30,2016-12-26,2016-12-01,-1.4,0.9,3.1,0,0,"roboczy","Al. USA - suma",127
"380",2016-12-31,2016-12-26,2016-12-01,-1.4,0.8,3.8,0,0,"weekend","Al. USA - suma",96
"381",2017-01-01,2016-12-26,2017-01-01,-0.3,1.5,3.9,0,0,"weekend","Al. USA - suma",62
"382",2017-01-02,2017-01-02,2017-01-01,-1,0.9,2.9,0,0.8,"roboczy","Al. USA - suma",112
"383",2017-01-03,2017-01-02,2017-01-01,-2.5,-0.7,0.8,0,7.1,"roboczy","Al. USA - suma",103
"384",2017-01-04,2017-01-02,2017-01-01,0.4,1.2,2.5,0,5.4,"roboczy","Al. USA - suma",56
"385",2017-01-05,2017-01-02,2017-01-01,-10.2,-7.1,1.1,0,0,"roboczy","Al. USA - suma",42
"386",2017-01-06,2017-01-02,2017-01-01,-15.4,-13.6,-9.8,0,0,"roboczy","Al. USA - suma",24
"387",2017-01-07,2017-01-02,2017-01-01,-19.3,-15.6,-10.7,0,0,"weekend","Al. USA - suma",21
"388",2017-01-08,2017-01-02,2017-01-01,-18.4,-12.9,-6.6,0,0,"weekend","Al. USA - suma",25
"389",2017-01-09,2017-01-09,2017-01-01,-12,-9.5,-4.1,0,0,"roboczy","Al. USA - suma",61
"390",2017-01-10,2017-01-09,2017-01-01,-12.3,-8.3,-5.8,0,0,"roboczy","Al. USA - suma",58
"391",2017-01-11,2017-01-09,2017-01-01,-14.3,-9.1,-3.3,0,1.6,"roboczy","Al. USA - suma",59
"392",2017-01-12,2017-01-09,2017-01-01,-8.4,-0.6,2.5,0,1.6,"roboczy","Al. USA - suma",37
"393",2017-01-13,2017-01-09,2017-01-01,-3.2,0.2,2.5,0,0.8,"roboczy","Al. USA - suma",32
"394",2017-01-14,2017-01-09,2017-01-01,0.1,0.6,2.3,0,0,"weekend","Al. USA - suma",43
"395",2017-01-15,2017-01-09,2017-01-01,-2.7,-1,1.2,0,1.2,"weekend","Al. USA - suma",28
"396",2017-01-16,2017-01-16,2017-01-01,-3.4,-1,-0.1,0,0.2,"roboczy","Al. USA - suma",48
"397",2017-01-17,2017-01-16,2017-01-01,-6.8,-2.4,-0.4,0,0,"roboczy","Al. USA - suma",52
"398",2017-01-18,2017-01-16,2017-01-01,-11.1,-6.9,-3.8,0,0,"roboczy","Al. USA - suma",58
"399",2017-01-19,2017-01-16,2017-01-01,-7.5,-5.8,-4.6,0,0.1,"roboczy","Al. USA - suma",53
"400",2017-01-20,2017-01-16,2017-01-01,-4.6,-1.7,0.2,0.2,0,"roboczy","Al. USA - suma",32
"401",2017-01-21,2017-01-16,2017-01-01,0.1,1,1.4,0,0,"weekend","Al. USA - suma",33
"402",2017-01-22,2017-01-16,2017-01-01,-0.1,0.2,1,0,0,"weekend","Al. USA - suma",42
"403",2017-01-23,2017-01-23,2017-01-01,-2.2,-0.7,3,0,0,"roboczy","Al. USA - suma",73
"404",2017-01-24,2017-01-23,2017-01-01,-4,-2.6,-1.2,0,0.1,"roboczy","Al. USA - suma",65
"405",2017-01-25,2017-01-23,2017-01-01,-1.4,0.3,1.5,0,0,"roboczy","Al. USA - suma",80
"406",2017-01-26,2017-01-23,2017-01-01,-7.8,-4,0.5,0,0,"roboczy","Al. USA - suma",58
"407",2017-01-27,2017-01-23,2017-01-01,-9.1,-4.4,1.5,0,0,"roboczy","Al. USA - suma",69
"408",2017-01-28,2017-01-23,2017-01-01,-7.1,-3,1.8,0,0,"weekend","Al. USA - suma",69
"409",2017-01-29,2017-01-23,2017-01-01,-2.8,-1.7,0.5,0,0,"weekend","Al. USA - suma",84
"410",2017-01-30,2017-01-30,2017-01-01,-5.8,-2.9,1.7,0,0,"roboczy","Al. USA - suma",90
"411",2017-01-31,2017-01-30,2017-01-01,-6.4,-3.6,0.3,0,0,"roboczy","Al. USA - suma",87
"412",2017-02-01,2017-01-30,2017-02-01,-7.3,-3.5,-0.1,0,0,"roboczy","Al. USA - suma",87
"413",2017-02-02,2017-01-30,2017-02-01,-5.4,-1,0.9,0,0.9,"roboczy","Al. USA - suma",59
"414",2017-02-03,2017-01-30,2017-02-01,-1.4,-0.2,1.1,0,0,"roboczy","Al. USA - suma",45
"415",2017-02-04,2017-01-30,2017-02-01,-3.5,-2.8,0,0,0,"weekend","Al. USA - suma",42
"416",2017-02-05,2017-01-30,2017-02-01,-4.2,-3.7,-3,0,0,"weekend","Al. USA - suma",32
"417",2017-02-06,2017-02-06,2017-02-01,-3.7,-2.8,-1.9,0,0,"roboczy","Al. USA - suma",49
"418",2017-02-07,2017-02-06,2017-02-01,-8.3,-6.4,-2.8,0,0.6,"roboczy","Al. USA - suma",53
"419",2017-02-08,2017-02-06,2017-02-01,-9.6,-8.9,-8,0,0,"roboczy","Al. USA - suma",45
"420",2017-02-09,2017-02-06,2017-02-01,-9.4,-7.2,-6.2,0,0,"roboczy","Al. USA - suma",42
"421",2017-02-10,2017-02-06,2017-02-01,-8.8,-6,-1.3,0,0,"roboczy","Al. USA - suma",49
"422",2017-02-11,2017-02-06,2017-02-01,-10.9,-7.7,-4.3,0,0,"weekend","Al. USA - suma",34
"423",2017-02-12,2017-02-06,2017-02-01,-7.8,-6.2,-4.8,0,0,"weekend","Al. USA - suma",19
"424",2017-02-13,2017-02-13,2017-02-01,-8,-7,-4.2,0,0,"roboczy","Al. USA - suma",42
"425",2017-02-14,2017-02-13,2017-02-01,-9.2,-5.2,-1.4,0,0,"roboczy","Al. USA - suma",45
"426",2017-02-15,2017-02-13,2017-02-01,-7,-2.7,2.9,0,0,"roboczy","Al. USA - suma",55
"427",2017-02-16,2017-02-13,2017-02-01,-6.4,0.6,9.1,0,0,"roboczy","Al. USA - suma",80
"428",2017-02-17,2017-02-13,2017-02-01,-2.9,1.2,3.1,4.7,0,"roboczy","Al. USA - suma",34
"429",2017-02-18,2017-02-13,2017-02-01,1.4,1.9,2.4,0,0,"weekend","Al. USA - suma",70
"430",2017-02-19,2017-02-13,2017-02-01,1.4,1.9,3.7,0,0,"weekend","Al. USA - suma",75
"431",2017-02-20,2017-02-20,2017-02-01,-0.4,3.3,5.8,5.6,0,"roboczy","Al. USA - suma",91
"432",2017-02-21,2017-02-20,2017-02-01,4.1,6,7.5,0,0,"roboczy","Al. USA - suma",110
"433",2017-02-22,2017-02-20,2017-02-01,1.9,5.1,8.8,8.5,0,"roboczy","Al. USA - suma",79
"434",2017-02-23,2017-02-20,2017-02-01,2.7,5.1,8.3,3.7,0,"roboczy","Al. USA - suma",108
"435",2017-02-24,2017-02-20,2017-02-01,-1,4.6,9.3,0,5.6,"roboczy","Al. USA - suma",60
"436",2017-02-25,2017-02-20,2017-02-01,-2.1,0.2,2.4,0,1.8,"weekend","Al. USA - suma",99
"437",2017-02-26,2017-02-20,2017-02-01,-0.6,4.1,7.4,0,0.2,"weekend","Al. USA - suma",77
"438",2017-02-27,2017-02-27,2017-02-01,6,8.4,13.7,0,0,"roboczy","Al. USA - suma",260
"439",2017-02-28,2017-02-27,2017-02-01,4,7.8,12.9,7.5,0,"roboczy","Al. USA - suma",345
"440",2017-03-01,2017-02-27,2017-03-01,4.5,6.1,8.5,0.2,0,"roboczy","Al. USA - suma",223
"441",2017-03-02,2017-02-27,2017-03-01,0.2,4.1,10.6,6.8,0,"roboczy","Al. USA - suma",193
"442",2017-03-03,2017-02-27,2017-03-01,1.9,4.1,7.9,0.4,0,"roboczy","Al. USA - suma",252
"443",2017-03-04,2017-02-27,2017-03-01,0.6,6.7,14.3,0,0,"weekend","Al. USA - suma",575
"444",2017-03-05,2017-02-27,2017-03-01,7,10.5,15.8,10.5,0,"weekend","Al. USA - suma",997
"445",2017-03-06,2017-03-06,2017-03-01,5.3,6.5,9.6,2.6,0,"roboczy","Al. USA - suma",152
"446",2017-03-07,2017-03-06,2017-03-01,3.3,4.8,6.7,0.6,0,"roboczy","Al. USA - suma",225
"447",2017-03-08,2017-03-06,2017-03-01,0.6,2.5,5.4,0,0,"roboczy","Al. USA - suma",258
"448",2017-03-09,2017-03-06,2017-03-01,-1.2,2.9,6.5,0.6,0,"roboczy","Al. USA - suma",185
"449",2017-03-10,2017-03-06,2017-03-01,2.5,4.5,6.2,0,0,"roboczy","Al. USA - suma",247
"450",2017-03-11,2017-03-06,2017-03-01,0.9,3.7,5.5,0,0,"weekend","Al. USA - suma",230
"451",2017-03-12,2017-03-06,2017-03-01,3,4.3,6.4,0,0,"weekend","Al. USA - suma",376
"452",2017-03-13,2017-03-13,2017-03-01,2.7,4.1,6.1,0,0,"roboczy","Al. USA - suma",300
"453",2017-03-14,2017-03-13,2017-03-01,2.6,4.6,8.7,0,0,"roboczy","Al. USA - suma",415
"454",2017-03-15,2017-03-13,2017-03-01,0.5,6.5,12,0,0,"roboczy","Al. USA - suma",298
"455",2017-03-16,2017-03-13,2017-03-01,3.1,5.1,9.9,0,0,"roboczy","Al. USA - suma",330
"456",2017-03-17,2017-03-13,2017-03-01,-2.3,5,11.7,2.6,0,"roboczy","Al. USA - suma",305
"457",2017-03-18,2017-03-13,2017-03-01,1.5,4,7.7,6.3,0,"weekend","Al. USA - suma",119
"458",2017-03-19,2017-03-13,2017-03-01,2.1,3.7,6.4,0,2.1,"weekend","Al. USA - suma",144
"459",2017-03-20,2017-03-20,2017-03-01,0.2,5.1,10.5,0.3,0,"roboczy","Al. USA - suma",213
"460",2017-03-21,2017-03-20,2017-03-01,7.9,10.6,13.3,0.8,0,"roboczy","Al. USA - suma",398
"461",2017-03-22,2017-03-20,2017-03-01,4.5,6.6,10.8,1.2,0,"roboczy","Al. USA - suma",273
"462",2017-03-23,2017-03-20,2017-03-01,0.8,5.9,10.9,2.4,0,"roboczy","Al. USA - suma",338
"463",2017-03-24,2017-03-20,2017-03-01,4.1,7.1,12.2,0,0,"roboczy","Al. USA - suma",474
"464",2017-03-25,2017-03-20,2017-03-01,-0.8,4.3,9.1,0,0,"weekend","Al. USA - suma",509
"465",2017-03-26,2017-03-20,2017-03-01,1.1,4.6,9.6,0,0,"weekend","Al. USA - suma",818
"466",2017-03-27,2017-03-27,2017-03-01,4.3,10.1,16.4,0,0,"roboczy","Al. USA - suma",937
"467",2017-03-28,2017-03-27,2017-03-01,6.7,10.7,16,0,0,"roboczy","Al. USA - suma",985
"468",2017-03-29,2017-03-27,2017-03-01,2.9,10,17.3,1.5,0,"roboczy","Al. USA - suma",454
"469",2017-03-30,2017-03-27,2017-03-01,5.8,7.7,10.2,0.1,0,"roboczy","Al. USA - suma",524
"470",2017-03-31,2017-03-27,2017-03-01,7.7,14.2,20.6,0,0,"roboczy","Al. USA - suma",1056
"471",2017-04-01,2017-03-27,2017-04-01,7.7,14.2,22.6,0,0,"weekend","Al. USA - suma",2085
"472",2017-04-02,2017-03-27,2017-04-01,7.2,15.5,24.3,0,0,"weekend","Al. USA - suma",2364
"473",2017-04-03,2017-04-03,2017-04-01,6.8,16.2,18.8,0,0,"roboczy","Al. USA - suma",1038
"474",2017-04-04,2017-04-03,2017-04-01,7.1,11.8,19.4,0,0,"roboczy","Al. USA - suma",1418
"475",2017-04-05,2017-04-03,2017-04-01,6.3,13.4,20.4,2.3,0,"roboczy","Al. USA - suma",1066
"476",2017-04-06,2017-04-03,2017-04-01,3.5,13.3,12.5,5,0,"roboczy","Al. USA - suma",259
"477",2017-04-07,2017-04-03,2017-04-01,2.1,5.8,8,0,0,"roboczy","Al. USA - suma",427
"478",2017-04-08,2017-04-03,2017-04-01,5.3,5.5,13.9,0,0,"weekend","Al. USA - suma",1000
"479",2017-04-09,2017-04-03,2017-04-01,1.2,9.3,11.6,0,0,"weekend","Al. USA - suma",645
"480",2017-04-10,2017-04-10,2017-04-01,1.8,8.2,21.1,0,0,"roboczy","Al. USA - suma",1526
"481",2017-04-11,2017-04-10,2017-04-01,5.6,13,17.3,0.3,0,"roboczy","Al. USA - suma",508
