"Godzina","Jaki_dzien","Miejsce","Czas","Data","Liczba_rowerow","Srednia"
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-07 15:00:00,2017-06-07,143,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-08 15:00:00,2017-06-08,211,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-09 15:00:00,2017-06-09,197,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-12 15:00:00,2017-06-12,137,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-08 15:00:00,2017-05-08,44,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-09 15:00:00,2017-05-09,76,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-10 15:00:00,2017-05-10,92,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-11 15:00:00,2017-05-11,81,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-12 15:00:00,2017-05-12,145,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-15 15:00:00,2017-05-15,156,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-16 15:00:00,2017-05-16,166,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-17 15:00:00,2017-05-17,204,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-18 15:00:00,2017-05-18,228,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-19 15:00:00,2017-05-19,220,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-22 15:00:00,2017-05-22,192,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-23 15:00:00,2017-05-23,223,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-24 15:00:00,2017-05-24,153,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-25 15:00:00,2017-05-25,215,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-26 15:00:00,2017-05-26,213,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-29 15:00:00,2017-05-29,168,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-30 15:00:00,2017-05-30,205,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-31 15:00:00,2017-05-31,187,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-01 15:00:00,2017-06-01,196,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-02 15:00:00,2017-06-02,217,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-05 15:00:00,2017-06-05,183,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-06 15:00:00,2017-06-06,190,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-07 15:00:00,2017-06-07,161,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-08 15:00:00,2017-06-08,200,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-09 15:00:00,2017-06-09,238,173.5
15,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-12 15:00:00,2017-06-12,158,173.5
15,"roboczy","Wybrzeże Helskie",2017-05-08 15:00:00,2017-05-08,54,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-09 15:00:00,2017-05-09,67,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-10 15:00:00,2017-05-10,74,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-11 15:00:00,2017-05-11,86,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-12 15:00:00,2017-05-12,162,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-15 15:00:00,2017-05-15,137,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-16 15:00:00,2017-05-16,199,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-17 15:00:00,2017-05-17,222,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-18 15:00:00,2017-05-18,250,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-19 15:00:00,2017-05-19,265,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-22 15:00:00,2017-05-22,187,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-23 15:00:00,2017-05-23,220,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-24 15:00:00,2017-05-24,121,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-25 15:00:00,2017-05-25,202,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-26 15:00:00,2017-05-26,164,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-29 15:00:00,2017-05-29,225,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-30 15:00:00,2017-05-30,219,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-05-31 15:00:00,2017-05-31,175,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-01 15:00:00,2017-06-01,165,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-02 15:00:00,2017-06-02,218,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-05 15:00:00,2017-06-05,185,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-06 15:00:00,2017-06-06,180,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-07 15:00:00,2017-06-07,154,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-08 15:00:00,2017-06-08,206,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-09 15:00:00,2017-06-09,245,175.076923076923
15,"roboczy","Wybrzeże Helskie",2017-06-12 15:00:00,2017-06-12,170,175.076923076923
15,"roboczy","Wysockiego",2017-05-08 15:00:00,2017-05-08,13,49.3846153846154
15,"roboczy","Wysockiego",2017-05-09 15:00:00,2017-05-09,17,49.3846153846154
15,"roboczy","Wysockiego",2017-05-10 15:00:00,2017-05-10,24,49.3846153846154
15,"roboczy","Wysockiego",2017-05-11 15:00:00,2017-05-11,23,49.3846153846154
15,"roboczy","Wysockiego",2017-05-12 15:00:00,2017-05-12,43,49.3846153846154
15,"roboczy","Wysockiego",2017-05-15 15:00:00,2017-05-15,73,49.3846153846154
15,"roboczy","Wysockiego",2017-05-16 15:00:00,2017-05-16,56,49.3846153846154
15,"roboczy","Wysockiego",2017-05-17 15:00:00,2017-05-17,64,49.3846153846154
15,"roboczy","Wysockiego",2017-05-18 15:00:00,2017-05-18,71,49.3846153846154
15,"roboczy","Wysockiego",2017-05-19 15:00:00,2017-05-19,64,49.3846153846154
15,"roboczy","Wysockiego",2017-05-22 15:00:00,2017-05-22,56,49.3846153846154
15,"roboczy","Wysockiego",2017-05-23 15:00:00,2017-05-23,61,49.3846153846154
15,"roboczy","Wysockiego",2017-05-24 15:00:00,2017-05-24,39,49.3846153846154
15,"roboczy","Wysockiego",2017-05-25 15:00:00,2017-05-25,73,49.3846153846154
15,"roboczy","Wysockiego",2017-05-26 15:00:00,2017-05-26,46,49.3846153846154
15,"roboczy","Wysockiego",2017-05-29 15:00:00,2017-05-29,54,49.3846153846154
15,"roboczy","Wysockiego",2017-05-30 15:00:00,2017-05-30,72,49.3846153846154
15,"roboczy","Wysockiego",2017-05-31 15:00:00,2017-05-31,45,49.3846153846154
15,"roboczy","Wysockiego",2017-06-01 15:00:00,2017-06-01,41,49.3846153846154
15,"roboczy","Wysockiego",2017-06-02 15:00:00,2017-06-02,57,49.3846153846154
15,"roboczy","Wysockiego",2017-06-05 15:00:00,2017-06-05,63,49.3846153846154
15,"roboczy","Wysockiego",2017-06-06 15:00:00,2017-06-06,43,49.3846153846154
15,"roboczy","Wysockiego",2017-06-07 15:00:00,2017-06-07,31,49.3846153846154
15,"roboczy","Wysockiego",2017-06-08 15:00:00,2017-06-08,60,49.3846153846154
15,"roboczy","Wysockiego",2017-06-09 15:00:00,2017-06-09,56,49.3846153846154
15,"roboczy","Wysockiego",2017-06-12 15:00:00,2017-06-12,39,49.3846153846154
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-08 15:00:00,2017-05-08,74,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-09 15:00:00,2017-05-09,108,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-10 15:00:00,2017-05-10,82,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-11 15:00:00,2017-05-11,86,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-12 15:00:00,2017-05-12,165,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-15 15:00:00,2017-05-15,179,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-16 15:00:00,2017-05-16,227,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-17 15:00:00,2017-05-17,217,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-18 15:00:00,2017-05-18,246,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-19 15:00:00,2017-05-19,235,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-22 15:00:00,2017-05-22,201,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-23 15:00:00,2017-05-23,229,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-24 15:00:00,2017-05-24,140,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-25 15:00:00,2017-05-25,240,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-26 15:00:00,2017-05-26,182,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-29 15:00:00,2017-05-29,219,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-30 15:00:00,2017-05-30,243,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-05-31 15:00:00,2017-05-31,194,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-01 15:00:00,2017-06-01,193,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-02 15:00:00,2017-06-02,246,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-05 15:00:00,2017-06-05,213,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-06 15:00:00,2017-06-06,258,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-07 15:00:00,2017-06-07,183,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-08 15:00:00,2017-06-08,243,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-09 15:00:00,2017-06-09,237,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena - suma",2017-06-12 15:00:00,2017-06-12,173,192.807692307692
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-08 15:00:00,2017-05-08,13,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-09 15:00:00,2017-05-09,35,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-10 15:00:00,2017-05-10,20,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-11 15:00:00,2017-05-11,30,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-12 15:00:00,2017-05-12,39,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-15 15:00:00,2017-05-15,47,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-16 15:00:00,2017-05-16,43,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-17 15:00:00,2017-05-17,46,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-18 15:00:00,2017-05-18,49,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-19 15:00:00,2017-05-19,42,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-22 15:00:00,2017-05-22,38,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-23 15:00:00,2017-05-23,44,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-24 15:00:00,2017-05-24,25,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-25 15:00:00,2017-05-25,43,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-26 15:00:00,2017-05-26,42,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-29 15:00:00,2017-05-29,34,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-30 15:00:00,2017-05-30,44,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-05-31 15:00:00,2017-05-31,47,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-01 15:00:00,2017-06-01,36,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-02 15:00:00,2017-06-02,55,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-05 15:00:00,2017-06-05,44,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-06 15:00:00,2017-06-06,48,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-07 15:00:00,2017-06-07,38,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-08 15:00:00,2017-06-08,48,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-09 15:00:00,2017-06-09,49,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena zach.",2017-06-12 15:00:00,2017-06-12,24,39.3461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-08 15:00:00,2017-05-08,61,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-09 15:00:00,2017-05-09,73,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-10 15:00:00,2017-05-10,62,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-11 15:00:00,2017-05-11,56,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-12 15:00:00,2017-05-12,126,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-15 15:00:00,2017-05-15,132,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-16 15:00:00,2017-05-16,184,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-17 15:00:00,2017-05-17,171,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-18 15:00:00,2017-05-18,197,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-19 15:00:00,2017-05-19,193,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-22 15:00:00,2017-05-22,163,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-23 15:00:00,2017-05-23,185,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-24 15:00:00,2017-05-24,115,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-25 15:00:00,2017-05-25,197,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-26 15:00:00,2017-05-26,140,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-29 15:00:00,2017-05-29,185,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-30 15:00:00,2017-05-30,199,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-05-31 15:00:00,2017-05-31,147,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-01 15:00:00,2017-06-01,157,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-02 15:00:00,2017-06-02,191,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-05 15:00:00,2017-06-05,169,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-06 15:00:00,2017-06-06,210,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-07 15:00:00,2017-06-07,145,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-08 15:00:00,2017-06-08,195,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-09 15:00:00,2017-06-09,188,153.461538461538
15,"roboczy","Żwirki i Wigury/Trojdena wsch.",2017-06-12 15:00:00,2017-06-12,149,153.461538461538
15,"weekend","Al. USA - suma",2017-05-13 15:00:00,2017-05-13,171,185
15,"weekend","Al. USA - suma",2017-05-14 15:00:00,2017-05-14,204,185
15,"weekend","Al. USA - suma",2017-05-20 15:00:00,2017-05-20,219,185
15,"weekend","Al. USA - suma",2017-05-21 15:00:00,2017-05-21,140,185
15,"weekend","Al. USA - suma",2017-05-27 15:00:00,2017-05-27,210,185
15,"weekend","Al. USA - suma",2017-05-28 15:00:00,2017-05-28,198,185
15,"weekend","Al. USA - suma",2017-06-03 15:00:00,2017-06-03,151,185
15,"weekend","Al. USA - suma",2017-06-04 15:00:00,2017-06-04,211,185
15,"weekend","Al. USA - suma",2017-06-10 15:00:00,2017-06-10,144,185
15,"weekend","Al. USA - suma",2017-06-11 15:00:00,2017-06-11,202,185
15,"weekend","Al. USA - południe",2017-05-13 15:00:00,2017-05-13,107,118.2
15,"weekend","Al. USA - południe",2017-05-14 15:00:00,2017-05-14,141,118.2
15,"weekend","Al. USA - południe",2017-05-20 15:00:00,2017-05-20,121,118.2
15,"weekend","Al. USA - południe",2017-05-21 15:00:00,2017-05-21,82,118.2
15,"weekend","Al. USA - południe",2017-05-27 15:00:00,2017-05-27,139,118.2
15,"weekend","Al. USA - południe",2017-05-28 15:00:00,2017-05-28,131,118.2
15,"weekend","Al. USA - południe",2017-06-03 15:00:00,2017-06-03,103,118.2
15,"weekend","Al. USA - południe",2017-06-04 15:00:00,2017-06-04,131,118.2
15,"weekend","Al. USA - południe",2017-06-10 15:00:00,2017-06-10,90,118.2
15,"weekend","Al. USA - południe",2017-06-11 15:00:00,2017-06-11,137,118.2
15,"weekend","Al. USA - północ",2017-05-13 15:00:00,2017-05-13,64,66.8
15,"weekend","Al. USA - północ",2017-05-14 15:00:00,2017-05-14,63,66.8
15,"weekend","Al. USA - północ",2017-05-20 15:00:00,2017-05-20,98,66.8
15,"weekend","Al. USA - północ",2017-05-21 15:00:00,2017-05-21,58,66.8
15,"weekend","Al. USA - północ",2017-05-27 15:00:00,2017-05-27,71,66.8
15,"weekend","Al. USA - północ",2017-05-28 15:00:00,2017-05-28,67,66.8
15,"weekend","Al. USA - północ",2017-06-03 15:00:00,2017-06-03,48,66.8
15,"weekend","Al. USA - północ",2017-06-04 15:00:00,2017-06-04,80,66.8
15,"weekend","Al. USA - północ",2017-06-10 15:00:00,2017-06-10,54,66.8
15,"weekend","Al. USA - północ",2017-06-11 15:00:00,2017-06-11,65,66.8
15,"weekend","Banacha",2017-05-13 15:00:00,2017-05-13,355,337.4
15,"weekend","Banacha",2017-05-14 15:00:00,2017-05-14,374,337.4
15,"weekend","Banacha",2017-05-20 15:00:00,2017-05-20,312,337.4
15,"weekend","Banacha",2017-05-21 15:00:00,2017-05-21,285,337.4
15,"weekend","Banacha",2017-05-27 15:00:00,2017-05-27,285,337.4
15,"weekend","Banacha",2017-05-28 15:00:00,2017-05-28,396,337.4
15,"weekend","Banacha",2017-06-03 15:00:00,2017-06-03,315,337.4
15,"weekend","Banacha",2017-06-04 15:00:00,2017-06-04,423,337.4
15,"weekend","Banacha",2017-06-10 15:00:00,2017-06-10,259,337.4
15,"weekend","Banacha",2017-06-11 15:00:00,2017-06-11,370,337.4
15,"weekend","Bazyliańska",2017-05-13 15:00:00,2017-05-13,25,34.3
15,"weekend","Bazyliańska",2017-05-14 15:00:00,2017-05-14,57,34.3
15,"weekend","Bazyliańska",2017-05-20 15:00:00,2017-05-20,33,34.3
15,"weekend","Bazyliańska",2017-05-21 15:00:00,2017-05-21,23,34.3
15,"weekend","Bazyliańska",2017-05-27 15:00:00,2017-05-27,32,34.3
15,"weekend","Bazyliańska",2017-05-28 15:00:00,2017-05-28,51,34.3
15,"weekend","Bazyliańska",2017-06-03 15:00:00,2017-06-03,23,34.3
15,"weekend","Bazyliańska",2017-06-04 15:00:00,2017-06-04,41,34.3
15,"weekend","Bazyliańska",2017-06-10 15:00:00,2017-06-10,30,34.3
15,"weekend","Bazyliańska",2017-06-11 15:00:00,2017-06-11,28,34.3
15,"weekend","Belwederska",2017-05-13 15:00:00,2017-05-13,177,199.4
15,"weekend","Belwederska",2017-05-14 15:00:00,2017-05-14,224,199.4
15,"weekend","Belwederska",2017-05-20 15:00:00,2017-05-20,206,199.4
15,"weekend","Belwederska",2017-05-21 15:00:00,2017-05-21,157,199.4
15,"weekend","Belwederska",2017-05-27 15:00:00,2017-05-27,167,199.4
15,"weekend","Belwederska",2017-05-28 15:00:00,2017-05-28,220,199.4
15,"weekend","Belwederska",2017-06-03 15:00:00,2017-06-03,194,199.4
15,"weekend","Belwederska",2017-06-04 15:00:00,2017-06-04,212,199.4
15,"weekend","Belwederska",2017-06-10 15:00:00,2017-06-10,190,199.4
15,"weekend","Belwederska",2017-06-11 15:00:00,2017-06-11,247,199.4
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-13 15:00:00,2017-05-13,163,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-14 15:00:00,2017-05-14,152,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-20 15:00:00,2017-05-20,164,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-21 15:00:00,2017-05-21,145,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-27 15:00:00,2017-05-27,122,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-05-28 15:00:00,2017-05-28,175,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-06-03 15:00:00,2017-06-03,178,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-06-04 15:00:00,2017-06-04,207,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-06-10 15:00:00,2017-06-10,136,163.6
15,"weekend","Dworzec Wilenski (al. Solidarności)",2017-06-11 15:00:00,2017-06-11,194,163.6
15,"weekend","Dworzec Wileński (Targowa)",2017-05-13 15:00:00,2017-05-13,146,149.2
15,"weekend","Dworzec Wileński (Targowa)",2017-05-14 15:00:00,2017-05-14,129,149.2
15,"weekend","Dworzec Wileński (Targowa)",2017-05-20 15:00:00,2017-05-20,175,149.2
15,"weekend","Dworzec Wileński (Targowa)",2017-05-21 15:00:00,2017-05-21,143,149.2
15,"weekend","Dworzec Wileński (Targowa)",2017-05-27 15:00:00,2017-05-27,136,149.2
15,"weekend","Dworzec Wileński (Targowa)",2017-05-28 15:00:00,2017-05-28,176,149.2
