"","Data","Miejsce","Liczba_rowerow"
"2618","2019-09-22","NSR Solec CPR",2105
"2619","2019-03-20","al. Stanów Zjednoczonych N",NA
"2620","2019-03-21","al. Stanów Zjednoczonych N",NA
"2621","2019-03-22","al. Stanów Zjednoczonych N",NA
"2622","2019-03-23","al. Stanów Zjednoczonych N",NA
"2623","2019-03-24","al. Stanów Zjednoczonych N",NA
"2624","2019-03-25","al. Stanów Zjednoczonych N",NA
"2625","2019-03-26","al. Stanów Zjednoczonych N",NA
"2626","2019-03-27","al. Stanów Zjednoczonych N",NA
"2627","2019-03-28","al. Stanów Zjednoczonych N",0
"2628","2019-03-29","al. Stanów Zjednoczonych N",0
"2629","2019-03-30","al. Stanów Zjednoczonych N",0
"2630","2019-03-31","al. Stanów Zjednoczonych N",0
"2631","2019-04-01","al. Stanów Zjednoczonych N",0
"2632","2019-04-02","al. Stanów Zjednoczonych N",0
"2633","2019-04-03","al. Stanów Zjednoczonych N",0
"2634","2019-04-04","al. Stanów Zjednoczonych N",0
"2635","2019-04-05","al. Stanów Zjednoczonych N",0
"2636","2019-04-06","al. Stanów Zjednoczonych N",0
"2637","2019-04-07","al. Stanów Zjednoczonych N",0
"2638","2019-04-08","al. Stanów Zjednoczonych N",0
"2639","2019-04-09","al. Stanów Zjednoczonych N",0
"2640","2019-04-10","al. Stanów Zjednoczonych N",0
"2641","2019-04-11","al. Stanów Zjednoczonych N",0
"2642","2019-04-12","al. Stanów Zjednoczonych N",0
"2643","2019-04-13","al. Stanów Zjednoczonych N",0
"2644","2019-04-14","al. Stanów Zjednoczonych N",0
"2645","2019-04-15","al. Stanów Zjednoczonych N",0
"2646","2019-04-16","al. Stanów Zjednoczonych N",0
"2647","2019-04-17","al. Stanów Zjednoczonych N",0
"2648","2019-04-18","al. Stanów Zjednoczonych N",0
"2649","2019-04-19","al. Stanów Zjednoczonych N",0
"2650","2019-04-20","al. Stanów Zjednoczonych N",0
"2651","2019-04-21","al. Stanów Zjednoczonych N",0
"2652","2019-04-22","al. Stanów Zjednoczonych N",0
"2653","2019-04-23","al. Stanów Zjednoczonych N",0
"2654","2019-04-24","al. Stanów Zjednoczonych N",0
"2655","2019-04-25","al. Stanów Zjednoczonych N",0
"2656","2019-04-26","al. Stanów Zjednoczonych N",0
"2657","2019-04-27","al. Stanów Zjednoczonych N",0
"2658","2019-04-28","al. Stanów Zjednoczonych N",0
"2659","2019-04-29","al. Stanów Zjednoczonych N",0
"2660","2019-04-30","al. Stanów Zjednoczonych N",0
"2661","2019-05-01","al. Stanów Zjednoczonych N",0
"2662","2019-05-02","al. Stanów Zjednoczonych N",0
"2663","2019-05-03","al. Stanów Zjednoczonych N",0
"2664","2019-05-04","al. Stanów Zjednoczonych N",0
"2665","2019-05-05","al. Stanów Zjednoczonych N",0
"2666","2019-05-06","al. Stanów Zjednoczonych N",0
"2667","2019-05-07","al. Stanów Zjednoczonych N",0
"2668","2019-05-08","al. Stanów Zjednoczonych N",0
"2669","2019-05-09","al. Stanów Zjednoczonych N",0
"2670","2019-05-10","al. Stanów Zjednoczonych N",0
"2671","2019-05-11","al. Stanów Zjednoczonych N",0
"2672","2019-05-12","al. Stanów Zjednoczonych N",0
"2673","2019-05-13","al. Stanów Zjednoczonych N",0
"2674","2019-05-14","al. Stanów Zjednoczonych N",0
"2675","2019-05-15","al. Stanów Zjednoczonych N",0
"2676","2019-05-16","al. Stanów Zjednoczonych N",0
"2677","2019-05-17","al. Stanów Zjednoczonych N",0
"2678","2019-05-18","al. Stanów Zjednoczonych N",0
"2679","2019-05-19","al. Stanów Zjednoczonych N",0
"2680","2019-05-20","al. Stanów Zjednoczonych N",0
"2681","2019-05-21","al. Stanów Zjednoczonych N",0
"2682","2019-05-22","al. Stanów Zjednoczonych N",0
"2683","2019-05-23","al. Stanów Zjednoczonych N",0
"2684","2019-05-24","al. Stanów Zjednoczonych N",0
"2685","2019-05-25","al. Stanów Zjednoczonych N",0
"2686","2019-05-26","al. Stanów Zjednoczonych N",0
"2687","2019-05-27","al. Stanów Zjednoczonych N",0
"2688","2019-05-28","al. Stanów Zjednoczonych N",0
"2689","2019-05-29","al. Stanów Zjednoczonych N",0
"2690","2019-05-30","al. Stanów Zjednoczonych N",0
"2691","2019-05-31","al. Stanów Zjednoczonych N",0
"2692","2019-06-01","al. Stanów Zjednoczonych N",280
"2693","2019-06-02","al. Stanów Zjednoczonych N",736
"2694","2019-06-03","al. Stanów Zjednoczonych N",793
"2695","2019-06-04","al. Stanów Zjednoczonych N",873
"2696","2019-06-05","al. Stanów Zjednoczonych N",814
"2697","2019-06-06","al. Stanów Zjednoczonych N",749
"2698","2019-06-07","al. Stanów Zjednoczonych N",713
"2699","2019-06-08","al. Stanów Zjednoczonych N",479
"2700","2019-06-09","al. Stanów Zjednoczonych N",865
"2701","2019-06-10","al. Stanów Zjednoczonych N",766
"2702","2019-06-11","al. Stanów Zjednoczonych N",816
"2703","2019-06-12","al. Stanów Zjednoczonych N",744
