"","Data","Miejsce","Liczba_rowerow"
"1936","2019-04-11","Jagiellońska",138
"1937","2019-04-12","Jagiellońska",120
"1938","2019-04-13","Jagiellońska",35
"1939","2019-04-14","Jagiellońska",137
"1940","2019-04-15","Jagiellońska",114
"1941","2019-04-16","Jagiellońska",64
"1942","2019-04-17","Jagiellońska",151
"1943","2019-04-18","Jagiellońska",187
"1944","2019-04-19","Jagiellońska",181
"1945","2019-04-20","Jagiellońska",144
"1946","2019-04-21","Jagiellońska",392
"1947","2019-04-22","Jagiellońska",41
"1948","2019-04-23","Jagiellońska",0
"1949","2019-04-24","Jagiellońska",154
"1950","2019-04-25","Jagiellońska",431
"1951","2019-04-26","Jagiellońska",502
"1952","2019-04-27","Jagiellońska",281
"1953","2019-04-28","Jagiellońska",195
"1954","2019-04-29","Jagiellońska",295
"1955","2019-04-30","Jagiellońska",352
"1956","2019-05-01","Jagiellońska",564
"1957","2019-05-02","Jagiellońska",153
"1958","2019-05-03","Jagiellońska",243
"1959","2019-05-04","Jagiellońska",233
"1960","2019-05-05","Jagiellońska",124
"1961","2019-05-06","Jagiellońska",214
"1962","2019-05-07","Jagiellońska",221
"1963","2019-05-08","Jagiellońska",297
"1964","2019-05-09","Jagiellońska",287
"1965","2019-05-10","Jagiellońska",262
"1966","2019-05-11","Jagiellońska",402
"1967","2019-05-12","Jagiellońska",327
"1968","2019-05-13","Jagiellońska",126
"1969","2019-05-14","Jagiellońska",94
"1970","2019-05-15","Jagiellońska",88
"1971","2019-05-16","Jagiellońska",144
"1972","2019-05-17","Jagiellońska",260
"1973","2019-05-18","Jagiellońska",138
"1974","2019-05-19","Jagiellońska",215
"1975","2019-05-20","Jagiellońska",202
"1976","2019-05-21","Jagiellońska",187
"1977","2019-05-22","Jagiellońska",19
"1978","2019-05-23","Jagiellońska",0
"1979","2019-05-24","Jagiellońska",0
"1980","2019-05-25","Jagiellońska",222
"1981","2019-05-26","Jagiellońska",217
"1982","2019-05-27","Jagiellońska",261
"1983","2019-05-28","Jagiellońska",107
"1984","2019-05-29","Jagiellońska",137
"1985","2019-05-30","Jagiellońska",267
"1986","2019-05-31","Jagiellońska",304
"1987","2019-06-01","Jagiellońska",296
"1988","2019-06-02","Jagiellońska",332
"1989","2019-06-03","Jagiellońska",308
"1990","2019-06-04","Jagiellońska",546
"1991","2019-06-05","Jagiellońska",579
"1992","2019-06-06","Jagiellońska",636
"1993","2019-06-07","Jagiellońska",537
"1994","2019-06-08","Jagiellońska",434
"1995","2019-06-09","Jagiellońska",693
"1996","2019-06-10","Jagiellońska",565
"1997","2019-06-11","Jagiellońska",581
"1998","2019-06-12","Jagiellońska",596
"1999","2019-06-13","Jagiellońska",454
"2000","2019-06-14","Jagiellońska",483
"2001","2019-06-15","Jagiellońska",467
"2002","2019-06-16","Jagiellońska",558
"2003","2019-06-17","Jagiellońska",558
"2004","2019-06-18","Jagiellońska",605
"2005","2019-06-19","Jagiellońska",454
"2006","2019-06-20","Jagiellońska",625
"2007","2019-06-21","Jagiellońska",396
"2008","2019-06-22","Jagiellońska",540
"2009","2019-06-23","Jagiellońska",609
"2010","2019-06-24","Jagiellońska",647
"2011","2019-06-25","Jagiellońska",661
"2012","2019-06-26","Jagiellońska",544
"2013","2019-06-27","Jagiellońska",468
"2014","2019-06-28","Jagiellońska",506
"2015","2019-06-29","Jagiellońska",556
"2016","2019-06-30","Jagiellońska",551
"2017","2019-07-01","Jagiellońska",493
"2018","2019-07-02","Jagiellońska",663
"2019","2019-07-03","Jagiellońska",555
"2020","2019-07-04","Jagiellońska",513
"2021","2019-07-05","Jagiellońska",286
"2022","2019-07-06","Jagiellońska",307
"2023","2019-07-07","Jagiellońska",475
"2024","2019-07-08","Jagiellońska",367
"2025","2019-07-09","Jagiellońska",227
"2026","2019-07-10","Jagiellońska",245
"2027","2019-07-11","Jagiellońska",458
"2028","2019-07-12","Jagiellońska",481
"2029","2019-07-13","Jagiellońska",261
"2030","2019-07-14","Jagiellońska",635
"2031","2019-07-15","Jagiellońska",561
"2032","2019-07-16","Jagiellońska",326
"2033","2019-07-17","Jagiellońska",393
"2034","2019-07-18","Jagiellońska",617
"2035","2019-07-19","Jagiellońska",518
"2036","2019-07-20","Jagiellońska",413
"2037","2019-07-21","Jagiellońska",416
"2038","2019-07-22","Jagiellońska",531
"2039","2019-07-23","Jagiellońska",456
"2040","2019-07-24","Jagiellońska",546
"2041","2019-07-25","Jagiellońska",637
"2042","2019-07-26","Jagiellońska",370
"2043","2019-07-27","Jagiellońska",0
"2044","2019-07-28","Jagiellońska",0
"2045","2019-07-29","Jagiellońska",0
"2046","2019-07-30","Jagiellońska",0
"2047","2019-07-31","Jagiellońska",407
"2048","2019-08-01","Jagiellońska",525
"2049","2019-08-02","Jagiellońska",431
"2050","2019-08-03","Jagiellońska",457
"2051","2019-08-04","Jagiellońska",521
"2052","2019-08-05","Jagiellońska",478
"2053","2019-08-06","Jagiellońska",565
"2054","2019-08-07","Jagiellońska",426
"2055","2019-08-08","Jagiellońska",477
"2056","2019-08-09","Jagiellońska",555
"2057","2019-08-10","Jagiellońska",385
"2058","2019-08-11","Jagiellońska",638
"2059","2019-08-12","Jagiellońska",436
"2060","2019-08-13","Jagiellońska",432
"2061","2019-08-14","Jagiellońska",301
"2062","2019-08-15","Jagiellońska",575
"2063","2019-08-16","Jagiellońska",370
"2064","2019-08-17","Jagiellońska",425
"2065","2019-08-18","Jagiellońska",667
"2066","2019-08-19","Jagiellońska",450
"2067","2019-08-20","Jagiellońska",531
"2068","2019-08-21","Jagiellońska",271
"2069","2019-08-22","Jagiellońska",517
"2070","2019-08-23","Jagiellońska",507
"2071","2019-08-24","Jagiellońska",528
"2072","2019-08-25","Jagiellońska",590
"2073","2019-08-26","Jagiellońska",594
"2074","2019-08-27","Jagiellońska",638
"2075","2019-08-28","Jagiellońska",572
"2076","2019-08-29","Jagiellońska",524
"2077","2019-08-30","Jagiellońska",469
"2078","2019-08-31","Jagiellońska",489
"2079","2019-09-01","Jagiellońska",561
"2080","2019-09-02","Jagiellońska",341
"2081","2019-09-03","Jagiellońska",440
"2082","2019-09-04","Jagiellońska",561
"2083","2019-09-05","Jagiellońska",577
"2084","2019-09-06","Jagiellońska",477
"2085","2019-09-07","Jagiellońska",335
"2086","2019-09-08","Jagiellońska",112
"2087","2019-09-09","Jagiellońska",472
"2088","2019-09-10","Jagiellońska",407
"2089","2019-09-11","Jagiellońska",491
"2090","2019-09-12","Jagiellońska",540
"2091","2019-09-13","Jagiellońska",382
"2092","2019-09-14","Jagiellońska",387
"2093","2019-09-15","Jagiellońska",389
"2094","2019-09-16","Jagiellońska",311
"2095","2019-09-17","Jagiellońska",248
"2096","2019-09-18","Jagiellońska",111
"2097","2019-09-19","Jagiellońska",191
"2098","2019-09-20","Jagiellońska",224
"2099","2019-09-21","Jagiellońska",176
"2100","2019-09-22","Jagiellońska",502
"2101","2019-09-23","Jagiellońska",291
"2102","2019-09-24","Jagiellońska",302
"2103","2019-09-25","Jagiellońska",254
"2104","2019-09-26","Jagiellońska",192
"2105","2019-09-27","Jagiellońska",266
"2106","2019-09-28","Jagiellońska",223
"2107","2019-09-29","Jagiellońska",210
"2108","2019-09-30","Jagiellońska",92
"2109","2019-10-01","Jagiellońska",210
"2110","2019-10-02","Jagiellońska",129
"2111","2019-10-03","Jagiellońska",234
"2112","2019-10-04","Jagiellońska",216
"2113","2019-10-05","Jagiellońska",125
"2114","2019-10-06","Jagiellońska",177
"2115","2019-10-07","Jagiellońska",138
"2116","2019-10-08","Jagiellońska",125
"2117","2019-10-09","Jagiellońska",177
"2118","2019-10-10","Jagiellońska",123
"2119","2019-10-11","Jagiellońska",186
"2120","2019-10-12","Jagiellońska",229
"2121","2019-10-13","Jagiellońska",386
"2122","2019-10-14","Jagiellońska",349
"2123","2019-10-15","Jagiellońska",310
"2124","2019-10-16","Jagiellońska",291
"2125","2019-10-17","Jagiellońska",274
"2126","2019-10-18","Jagiellońska",251
"2127","2019-10-19","Jagiellońska",248
"2128","2019-10-20","Jagiellońska",377
"2129","2019-10-21","Jagiellońska",322
"2130","2019-10-22","Jagiellońska",289
"2131","2019-10-23","Jagiellońska",259
"2132","2019-10-24","Jagiellońska",270
"2133","2019-10-25","Jagiellońska",233
"2134","2019-10-26","Jagiellońska",243
"2135","2019-10-27","Jagiellońska",208
"2136","2019-10-28","Jagiellońska",154
"2137","2019-10-29","Jagiellońska",123
"2138","2019-10-30","Jagiellońska",157
"2139","2019-10-31","Jagiellońska",135
"2140","2019-11-01","Jagiellońska",56
"2141","2019-11-02","Jagiellońska",58
"2142","2019-11-03","Jagiellońska",154
"2143","2019-11-04","Jagiellońska",136
"2144","2019-11-05","Jagiellońska",190
"2145","2019-11-06","Jagiellońska",211
"2146","2019-11-07","Jagiellońska",170
"2147","2019-11-08","Jagiellońska",148
"2148","2019-11-09","Jagiellońska",109
"2149","2019-11-10","Jagiellońska",90
"2150","2019-11-11","Jagiellońska",113
"2151","2019-11-12","Jagiellońska",125
"2152","2019-11-13","Jagiellońska",109
"2153","2019-11-14","Jagiellońska",111
"2154","2019-11-15","Jagiellońska",128
"2155","2019-11-16","Jagiellońska",128
"2156","2019-11-17","Jagiellońska",227
"2157","2019-11-18","Jagiellońska",165
"2158","2019-11-19","Jagiellońska",192
"2159","2019-11-20","Jagiellońska",144
"2160","2019-11-21","Jagiellońska",109
"2161","2019-11-22","Jagiellońska",104
"2162","2019-11-23","Jagiellońska",44
"2163","2019-11-24","Jagiellońska",40
"2164","2019-11-25","Jagiellońska",88
"2165","2019-11-26","Jagiellońska",112
"2166","2019-11-27","Jagiellońska",64
"2167","2019-11-28","Jagiellońska",0
"2168","2019-11-29","Jagiellońska",0
"2169","2019-11-30","Jagiellońska",0
"2170","2019-12-01","Jagiellońska",0
"2171","2019-12-02","Jagiellońska",0
"2172","2019-12-03","Jagiellońska",0
"2173","2019-12-04","Jagiellońska",0
"2174","2019-12-05","Jagiellońska",62
"2175","2019-12-06","Jagiellońska",85
"2176","2019-12-07","Jagiellońska",30
"2177","2019-12-08","Jagiellońska",61
"2178","2019-12-09","Jagiellońska",113
"2179","2019-12-10","Jagiellońska",87
"2180","2019-12-11","Jagiellońska",86
"2181","2019-12-12","Jagiellońska",73
"2182","2019-12-13","Jagiellońska",67
"2183","2019-12-14","Jagiellońska",54
"2184","2019-12-15","Jagiellońska",55
"2185","2019-12-16","Jagiellońska",118
"2186","2019-12-17","Jagiellońska",97
"2187","2019-12-18","Jagiellońska",128
"2188","2019-12-19","Jagiellońska",102
"2189","2019-12-20","Jagiellońska",95
"2190","2019-12-21","Jagiellońska",70
"2191","2019-12-22","Jagiellońska",25
"2192","2019-12-23","Jagiellońska",40
"2193","2019-12-24","Jagiellońska",34
"2194","2019-12-25","Jagiellońska",26
"2195","2019-12-26","Jagiellońska",18
"2196","2019-12-27","Jagiellońska",48
"2197","2019-12-28","Jagiellońska",41
"2198","2019-12-29","Jagiellońska",34
"2199","2019-12-30","Jagiellońska",74
"2200","2019-12-31","Jagiellońska",48
"2201","2019-04-01","al. Solidarności/Dworzec Wileński",553
"2202","2019-04-02","al. Solidarności/Dworzec Wileński",451
"2203","2019-04-03","al. Solidarności/Dworzec Wileński",432
"2204","2019-04-04","al. Solidarności/Dworzec Wileński",543
"2205","2019-04-05","al. Solidarności/Dworzec Wileński",667
"2206","2019-04-06","al. Solidarności/Dworzec Wileński",685
"2207","2019-04-07","al. Solidarności/Dworzec Wileński",957
"2208","2019-04-08","al. Solidarności/Dworzec Wileński",750
"2209","2019-04-09","al. Solidarności/Dworzec Wileński",541
"2210","2019-04-10","al. Solidarności/Dworzec Wileński",436
"2211","2019-04-11","al. Solidarności/Dworzec Wileński",402
"2212","2019-04-12","al. Solidarności/Dworzec Wileński",399
"2213","2019-04-13","al. Solidarności/Dworzec Wileński",179
"2214","2019-04-14","al. Solidarności/Dworzec Wileński",0
"2215","2019-04-15","al. Solidarności/Dworzec Wileński",0
"2216","2019-04-16","al. Solidarności/Dworzec Wileński",12
"2217","2019-04-17","al. Solidarności/Dworzec Wileński",736
"2218","2019-04-18","al. Solidarności/Dworzec Wileński",1352
"2219","2019-04-19","al. Solidarności/Dworzec Wileński",1350
"2220","2019-04-20","al. Solidarności/Dworzec Wileński",1019
"2221","2019-04-21","al. Solidarności/Dworzec Wileński",423
"2222","2019-04-22","al. Solidarności/Dworzec Wileński",716
"2223","2019-04-23","al. Solidarności/Dworzec Wileński",1080
"2224","2019-04-24","al. Solidarności/Dworzec Wileński",1256
"2225","2019-04-25","al. Solidarności/Dworzec Wileński",1736
"2226","2019-04-26","al. Solidarności/Dworzec Wileński",1954
"2227","2019-04-27","al. Solidarności/Dworzec Wileński",960
"2228","2019-04-28","al. Solidarności/Dworzec Wileński",538
"2229","2019-04-29","al. Solidarności/Dworzec Wileński",1250
"2230","2019-04-30","al. Solidarności/Dworzec Wileński",1649
"2231","2019-05-01","al. Solidarności/Dworzec Wileński",2114
"2232","2019-05-02","al. Solidarności/Dworzec Wileński",723
"2233","2019-05-03","al. Solidarności/Dworzec Wileński",840
"2234","2019-05-04","al. Solidarności/Dworzec Wileński",797
"2235","2019-05-05","al. Solidarności/Dworzec Wileński",472
"2236","2019-05-06","al. Solidarności/Dworzec Wileński",1030
"2237","2019-05-07","al. Solidarności/Dworzec Wileński",1295
"2238","2019-05-08","al. Solidarności/Dworzec Wileński",1326
"2239","2019-05-09","al. Solidarności/Dworzec Wileński",1236
"2240","2019-05-10","al. Solidarności/Dworzec Wileński",1029
"2241","2019-05-11","al. Solidarności/Dworzec Wileński",1424
"2242","2019-05-12","al. Solidarności/Dworzec Wileński",1092
"2243","2019-05-13","al. Solidarności/Dworzec Wileński",676
"2244","2019-05-14","al. Solidarności/Dworzec Wileński",506
"2245","2019-05-15","al. Solidarności/Dworzec Wileński",442
"2246","2019-05-16","al. Solidarności/Dworzec Wileński",542
"2247","2019-05-17","al. Solidarności/Dworzec Wileński",902
"2248","2019-05-18","al. Solidarności/Dworzec Wileński",0
"2249","2019-05-19","al. Solidarności/Dworzec Wileński",0
"2250","2019-05-20","al. Solidarności/Dworzec Wileński",0
"2251","2019-05-21","al. Solidarności/Dworzec Wileński",0
"2252","2019-05-22","al. Solidarności/Dworzec Wileński",0
"2253","2019-05-23","al. Solidarności/Dworzec Wileński",0
"2254","2019-05-24","al. Solidarności/Dworzec Wileński",247
"2255","2019-05-25","al. Solidarności/Dworzec Wileński",1739
"2256","2019-05-26","al. Solidarności/Dworzec Wileński",1378
"2257","2019-05-27","al. Solidarności/Dworzec Wileński",1911
"2258","2019-05-28","al. Solidarności/Dworzec Wileński",909
"2259","2019-05-29","al. Solidarności/Dworzec Wileński",986
"2260","2019-05-30","al. Solidarności/Dworzec Wileński",1742
"2261","2019-05-31","al. Solidarności/Dworzec Wileński",2060
"2262","2019-06-01","al. Solidarności/Dworzec Wileński",1817
"2263","2019-06-02","al. Solidarności/Dworzec Wileński",2169
"2264","2019-06-03","al. Solidarności/Dworzec Wileński",2140
"2265","2019-06-04","al. Solidarności/Dworzec Wileński",2350
"2266","2019-06-05","al. Solidarności/Dworzec Wileński",2299
"2267","2019-06-06","al. Solidarności/Dworzec Wileński",2155
"2268","2019-06-07","al. Solidarności/Dworzec Wileński",2136
"2269","2019-06-08","al. Solidarności/Dworzec Wileński",1427
"2270","2019-06-09","al. Solidarności/Dworzec Wileński",2319
"2271","2019-06-10","al. Solidarności/Dworzec Wileński",2200
"2272","2019-06-11","al. Solidarności/Dworzec Wileński",2194
"2273","2019-06-12","al. Solidarności/Dworzec Wileński",2167
"2274","2019-06-13","al. Solidarności/Dworzec Wileński",1780
"2275","2019-06-14","al. Solidarności/Dworzec Wileński",2014
"2276","2019-06-15","al. Solidarności/Dworzec Wileński",1442
"2277","2019-06-16","al. Solidarności/Dworzec Wileński",1767
"2278","2019-06-17","al. Solidarności/Dworzec Wileński",2201
"2279","2019-06-18","al. Solidarności/Dworzec Wileński",2330
"2280","2019-06-19","al. Solidarności/Dworzec Wileński",1542
"2281","2019-06-20","al. Solidarności/Dworzec Wileński",1856
"2282","2019-06-21","al. Solidarności/Dworzec Wileński",1329
"2283","2019-06-22","al. Solidarności/Dworzec Wileński",1876
"2284","2019-06-23","al. Solidarności/Dworzec Wileński",1901
"2285","2019-06-24","al. Solidarności/Dworzec Wileński",2190
"2286","2019-06-25","al. Solidarności/Dworzec Wileński",2307
"2287","2019-06-26","al. Solidarności/Dworzec Wileński",1938
"2288","2019-06-27","al. Solidarności/Dworzec Wileński",1912
"2289","2019-06-28","al. Solidarności/Dworzec Wileński",1928
"2290","2019-06-29","al. Solidarności/Dworzec Wileński",1653
"2291","2019-06-30","al. Solidarności/Dworzec Wileński",1545
"2292","2019-07-01","al. Solidarności/Dworzec Wileński",1922
"2293","2019-07-02","al. Solidarności/Dworzec Wileński",2223
"2294","2019-07-03","al. Solidarności/Dworzec Wileński",2008
"2295","2019-07-04","al. Solidarności/Dworzec Wileński",1995
"2296","2019-07-05","al. Solidarności/Dworzec Wileński",1135
"2297","2019-07-06","al. Solidarności/Dworzec Wileński",985
"2298","2019-07-07","al. Solidarności/Dworzec Wileński",1399
"2299","2019-07-08","al. Solidarności/Dworzec Wileński",1427
"2300","2019-07-09","al. Solidarności/Dworzec Wileński",949
"2301","2019-07-10","al. Solidarności/Dworzec Wileński",1124
"2302","2019-07-11","al. Solidarności/Dworzec Wileński",1686
"2303","2019-07-12","al. Solidarności/Dworzec Wileński",1769
"2304","2019-07-13","al. Solidarności/Dworzec Wileński",1002
"2305","2019-07-14","al. Solidarności/Dworzec Wileński",1886
"2306","2019-07-15","al. Solidarności/Dworzec Wileński",1971
"2307","2019-07-16","al. Solidarności/Dworzec Wileński",1304
"2308","2019-07-17","al. Solidarności/Dworzec Wileński",1422
"2309","2019-07-18","al. Solidarności/Dworzec Wileński",1946
"2310","2019-07-19","al. Solidarności/Dworzec Wileński",1892
"2311","2019-07-20","al. Solidarności/Dworzec Wileński",1291
"2312","2019-07-21","al. Solidarności/Dworzec Wileński",1182
"2313","2019-07-22","al. Solidarności/Dworzec Wileński",1941
"2314","2019-07-23","al. Solidarności/Dworzec Wileński",1104
"2315","2019-07-24","al. Solidarności/Dworzec Wileński",0
"2316","2019-07-25","al. Solidarności/Dworzec Wileński",0
"2317","2019-07-26","al. Solidarności/Dworzec Wileński",958
"2318","2019-07-27","al. Solidarności/Dworzec Wileński",1335
"2319","2019-07-28","al. Solidarności/Dworzec Wileński",1335
"2320","2019-07-29","al. Solidarności/Dworzec Wileński",1243
"2321","2019-07-30","al. Solidarności/Dworzec Wileński",1553
"2322","2019-07-31","al. Solidarności/Dworzec Wileński",2087
"2323","2019-08-01","al. Solidarności/Dworzec Wileński",2087
"2324","2019-08-02","al. Solidarności/Dworzec Wileński",1428
"2325","2019-08-03","al. Solidarności/Dworzec Wileński",1633
"2326","2019-08-04","al. Solidarności/Dworzec Wileński",1744
"2327","2019-08-05","al. Solidarności/Dworzec Wileński",1747
"2328","2019-08-06","al. Solidarności/Dworzec Wileński",2120
"2329","2019-08-07","al. Solidarności/Dworzec Wileński",1640
"2330","2019-08-08","al. Solidarności/Dworzec Wileński",1619
"2331","2019-08-09","al. Solidarności/Dworzec Wileński",1876
"2332","2019-08-10","al. Solidarności/Dworzec Wileński",1281
"2333","2019-08-11","al. Solidarności/Dworzec Wileński",1772
"2334","2019-08-12","al. Solidarności/Dworzec Wileński",1626
"2335","2019-08-13","al. Solidarności/Dworzec Wileński",1649
"2336","2019-08-14","al. Solidarności/Dworzec Wileński",1101
"2337","2019-08-15","al. Solidarności/Dworzec Wileński",1887
"2338","2019-08-16","al. Solidarności/Dworzec Wileński",1270
"2339","2019-08-17","al. Solidarności/Dworzec Wileński",1365
"2340","2019-08-18","al. Solidarności/Dworzec Wileński",1252
"2341","2019-08-19","al. Solidarności/Dworzec Wileński",0
"2342","2019-08-20","al. Solidarności/Dworzec Wileński",782
"2343","2019-08-21","al. Solidarności/Dworzec Wileński",1108
"2344","2019-08-22","al. Solidarności/Dworzec Wileński",1968
"2345","2019-08-23","al. Solidarności/Dworzec Wileński",1906
