"Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
2018-05-05,2018-04-30,6,13.4,19,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",335
2018-05-06,2018-04-30,7.8,14.9,20.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",365
2018-05-07,2018-05-07,9.7,17,22.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",347
2018-05-08,2018-05-07,11.6,19.4,25.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",398
2018-05-09,2018-05-07,13.9,20.2,28,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",331
2018-05-10,2018-05-07,13,20.9,27.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",347
2018-05-11,2018-05-07,14.1,21.1,27.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",340
2018-05-12,2018-05-07,13.2,19.2,24.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",463
2018-05-13,2018-05-07,11.2,20.1,27.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",504
2018-05-14,2018-05-14,10.4,15.9,21.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",245
2018-05-15,2018-05-14,9.6,15.1,20.9,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",261
2018-05-16,2018-05-14,12.4,15.4,19.8,16.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",139
2018-05-17,2018-05-14,13.2,15,18.9,2.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",130
2018-05-18,2018-05-14,12.6,15.3,18.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",159
2018-05-19,2018-05-14,9,14.5,19.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",281
2018-05-20,2018-05-14,9.6,15.8,20.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",470
2018-05-21,2018-05-21,10.1,16,21.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",309
2018-05-22,2018-05-21,9.1,16.3,23,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",245
2018-05-23,2018-05-21,10.6,18.1,23.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",338
2018-05-24,2018-05-21,13.5,19.3,24.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",344
2018-05-25,2018-05-21,13.9,18.7,22.8,7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",233
2018-05-26,2018-05-21,14.9,17.3,20.8,9.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",64
2018-05-27,2018-05-21,14.4,20.8,26.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",425
2018-05-28,2018-05-28,14.7,22.3,27.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",388
2018-05-29,2018-05-28,15,22.3,27.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",405
2018-05-30,2018-05-28,14.7,23.5,30,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",344
2018-05-31,2018-05-28,15.6,24.4,30.9,0,0,"roboczy",TRUE,"s","Bazyliańska/Wysockiego",435
2018-06-01,2018-05-28,17,23.9,30.4,8.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",274
2018-06-02,2018-05-28,17.1,20.7,25.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",256
2018-06-03,2018-05-28,14.9,21.5,26.8,0.9,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",362
2018-06-04,2018-06-04,15.9,22.5,28.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",359
2018-06-05,2018-06-04,16.7,19.3,25,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",319
2018-06-06,2018-06-04,7.3,12.8,19.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",303
2018-06-07,2018-06-04,9.4,17.1,22.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",382
2018-06-08,2018-06-04,11.3,21.1,28.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",390
2018-06-09,2018-06-04,15.6,23.9,29.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",358
2018-06-10,2018-06-04,16.3,24.6,31,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",503
2018-06-11,2018-06-11,19.5,22.1,27.8,0.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",259
2018-06-12,2018-06-11,14.7,19.4,24.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",337
2018-06-13,2018-06-11,11.8,18.2,21.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",328
2018-06-14,2018-06-11,15.3,19.4,23.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",318
2018-06-15,2018-06-11,14.5,20.9,26.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",349
2018-06-16,2018-06-11,16.2,22.2,27.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",333
2018-06-17,2018-06-11,16.9,23.2,28.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",438
2018-06-18,2018-06-18,17.6,22.4,28.2,0.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",274
2018-06-19,2018-06-18,17.4,22.5,27.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",344
2018-06-20,2018-06-18,15.6,22.8,28.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",396
2018-06-21,2018-06-18,15,22.6,31.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",275
2018-06-22,2018-06-18,11.2,14.9,19.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",222
2018-06-23,2018-06-18,10,13.2,19.5,0.5,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",139
2018-06-24,2018-06-18,10.6,13.1,17.6,4.4,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",86
2018-06-25,2018-06-25,10,12.8,16.9,5.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",97
2018-06-26,2018-06-25,10.3,14.5,19.9,2.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",106
2018-06-27,2018-06-25,12.1,19.5,25.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",279
2018-06-28,2018-06-25,17.6,22.5,27,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",254
2018-06-29,2018-06-25,16.8,22.6,29.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",288
2018-06-30,2018-06-25,11.1,14.6,21.7,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",110
2018-07-01,2018-06-25,11.5,14.4,18,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",135
2018-07-02,2018-07-02,11.9,13.3,15.4,2.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",109
2018-07-03,2018-07-02,12.9,18.6,25,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",246
2018-07-04,2018-07-02,11.4,21.2,27.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",376
2018-07-05,2018-07-02,14.5,24.9,31.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",386
2018-07-06,2018-07-02,17.1,21.9,28.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",278
2018-07-07,2018-07-02,16.8,22.1,27.4,0.4,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",264
2018-07-08,2018-07-02,16.1,21.4,27.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",350
2018-07-09,2018-07-09,15.1,21.1,26.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",354
2018-07-10,2018-07-09,14.9,23,28.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",296
2018-07-11,2018-07-09,17.4,20.8,26.6,8.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",223
2018-07-12,2018-07-09,16.7,19.5,24.4,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",190
2018-07-13,2018-07-09,15.2,18.4,22.8,12.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",164
2018-07-14,2018-07-09,16.7,18.2,21.5,17.7,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",78
2018-07-15,2018-07-09,15.6,17.9,21.6,8.5,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",78
2018-07-16,2018-07-16,15.4,18.6,23.6,22.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",148
2018-07-17,2018-07-16,18.4,20.8,24.1,0.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",222
2018-07-18,2018-07-16,19.2,22.6,29.7,3.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",189
2018-07-19,2018-07-16,19.6,21.4,28.3,1.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",219
2018-07-20,2018-07-16,17.7,22.1,28.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",273
2018-07-21,2018-07-16,17.4,22.2,27,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",257
2018-07-22,2018-07-16,15.7,23.2,28.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",399
2018-07-23,2018-07-23,17.7,23.7,28.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",298
2018-07-24,2018-07-23,16.8,23.3,28.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",357
2018-07-25,2018-07-23,18.8,23.4,28.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",310
2018-07-26,2018-07-23,19.7,23.5,29.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",327
2018-07-27,2018-07-23,19.5,24.5,29,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",311
2018-07-28,2018-07-23,19.9,24.9,29.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",227
2018-07-29,2018-07-23,20.1,24.3,29.8,7.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",191
2018-07-30,2018-07-30,18.8,24.6,31.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",244
2018-07-31,2018-07-30,20.7,24.6,32,0.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",260
2018-08-01,2018-07-30,19.1,25.3,31.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",306
2018-08-02,2018-07-30,21.2,26.5,31.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",275
2018-08-03,2018-07-30,19.1,25.2,31.7,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",252
2018-08-04,2018-07-30,18.1,25.6,31.3,7.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",274
2018-08-05,2018-07-30,18.4,22.2,27.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",283
2018-08-06,2018-08-06,15.2,20.2,24.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",339
2018-08-07,2018-08-06,13.1,21.8,28.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",351
2018-08-08,2018-08-06,16.8,24.1,30.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",326
2018-08-09,2018-08-06,18.9,25.8,32.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",263
2018-08-10,2018-08-06,21,25.4,32.4,28.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",211
2018-08-11,2018-08-06,17.2,18.4,25.1,15.8,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",121
2018-08-12,2018-08-06,13.5,18.1,23.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",357
2018-08-13,2018-08-13,13.5,22.2,29.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",288
2018-08-14,2018-08-13,18.2,21.4,26.7,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",246
2018-08-15,2018-08-13,16.2,20.1,24.7,0,0,"roboczy",TRUE,"s","Bazyliańska/Wysockiego",393
2018-08-16,2018-08-13,15.8,20.4,25.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",259
2018-08-17,2018-08-13,16.2,22.2,27.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",273
2018-08-18,2018-08-13,16.6,22.3,27.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",245
2018-08-19,2018-08-13,15.5,22.5,28.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",357
2018-08-20,2018-08-20,15.5,24.1,30.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",302
2018-08-21,2018-08-20,17,19.5,25.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",315
2018-08-22,2018-08-20,13.4,18.8,24,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",350
2018-08-23,2018-08-20,13.1,21.4,28.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",348
2018-08-24,2018-08-20,18.8,23.5,31.1,3.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",189
2018-08-25,2018-08-20,16.7,18.2,19.8,3.9,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",144
2018-08-26,2018-08-20,12.6,13.8,18,3.8,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",55
2018-08-27,2018-08-27,7.7,14.9,20.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",294
2018-08-28,2018-08-27,11.4,16.2,21.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",284
2018-08-29,2018-08-27,10.5,17.2,22.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",293
2018-08-30,2018-08-27,12,19.2,25,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",303
2018-08-31,2018-08-27,17,18.4,22,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",227
2018-09-01,2018-08-27,11.2,18.5,24.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",251
2018-09-02,2018-08-27,15.8,21.3,27.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",371
2018-09-03,2018-09-03,15.6,20.8,25.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",306
2018-09-04,2018-09-03,14,20.5,26.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",288
2018-09-05,2018-09-03,14.3,18,23.5,0.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",226
2018-09-06,2018-09-03,13.4,18.5,24.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",285
2018-09-07,2018-09-03,11.9,18.7,26.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",268
2018-09-08,2018-09-03,12.8,17.6,23.5,1.3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",194
2018-09-09,2018-09-03,15.5,17.5,22,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",273
2018-09-10,2018-09-10,13,18.5,24.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",280
2018-09-11,2018-09-10,10.6,17.9,23.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",231
2018-09-12,2018-09-10,13.8,21.4,28.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",292
2018-09-13,2018-09-10,15.2,18.5,22.4,16.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",270
2018-09-14,2018-09-10,13.3,15.7,19.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",156
2018-09-15,2018-09-10,14.4,16.1,19.7,0.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",126
2018-09-16,2018-09-10,10.9,14.3,20.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",285
2018-09-17,2018-09-17,8.6,15.8,23.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",255
2018-09-18,2018-09-17,10.4,18.4,26.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",287
2018-09-19,2018-09-17,13.3,20.2,27.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",300
2018-09-20,2018-09-17,12.1,20.6,28.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",308
2018-09-21,2018-09-17,13.3,20.4,27.2,0.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",263
2018-09-22,2018-09-17,12,14,21.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",95
2018-09-23,2018-09-17,7,11.1,13.9,24.5,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",75
2018-09-24,2018-09-24,7.3,9.1,12.1,1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",56
2018-09-25,2018-09-24,4.7,7.9,12.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",88
2018-09-26,2018-09-24,1.1,9,14.2,0.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",80
2018-09-27,2018-09-24,9.9,14.7,18.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",121
2018-09-28,2018-09-24,10.9,13.5,18.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",122
2018-09-29,2018-09-24,3.1,8,13.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",129
2018-09-30,2018-09-24,0,8.3,15.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",127
2018-10-01,2018-10-01,1.9,9.7,17.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",123
2018-10-02,2018-10-01,5.7,9.8,12.6,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",104
2018-10-03,2018-10-01,8,9.6,12.7,0.7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",56
2018-10-04,2018-10-01,5.5,8.3,13.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",96
2018-10-05,2018-10-01,5.8,11.2,16.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",127
2018-10-06,2018-10-01,4.6,12.1,20.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",187
2018-10-07,2018-10-01,8.8,14.4,21.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",184
2018-10-08,2018-10-08,5.4,8.8,14.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",149
2018-10-09,2018-10-08,2.7,8.8,16,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",155
2018-10-10,2018-10-08,3.3,11.6,19.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",161
2018-10-11,2018-10-08,6.5,13.1,21.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",178
2018-10-12,2018-10-08,9,14.5,21.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",188
2018-10-13,2018-10-08,8.3,14.3,21.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",245
2018-10-14,2018-10-08,8.8,13.7,20.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",281
2018-10-15,2018-10-15,5.8,12.5,19.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",190
2018-10-16,2018-10-15,4.5,11.2,20,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",173
2018-10-17,2018-10-15,5.7,12.3,20.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",148
2018-10-18,2018-10-15,6.5,13.3,21.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",153
2018-10-19,2018-10-15,9.1,10.5,14.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",101
2018-10-20,2018-10-15,6.3,8.8,11,4.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",52
2018-10-21,2018-10-15,3.5,7.8,12.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",146
2018-10-22,2018-10-22,2.1,6.4,10.6,0.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",106
2018-10-23,2018-10-22,4.5,6.8,8.9,20.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",38
2018-10-24,2018-10-22,4,5.9,8.9,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",12
2018-10-25,2018-10-22,2.9,6.6,10.2,6.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",42
2018-10-26,2018-10-22,7.1,8.3,10,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",56
2018-10-27,2018-10-22,6.7,9.1,11.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",58
2018-10-28,2018-10-22,4.8,5.6,7.8,17.7,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",21
2018-10-29,2018-10-29,3.9,6.9,9.3,0.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",33
2018-10-30,2018-10-29,9.2,16.8,21.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",106
2018-10-31,2018-10-29,7.1,12.5,17.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",119
2018-11-01,2018-10-29,6.5,11.5,15.5,0,0,"roboczy",TRUE,"s","Bazyliańska/Wysockiego",84
2018-11-02,2018-10-29,11.5,14.6,19.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",109
2018-11-03,2018-10-29,8.8,9.6,14.5,2.7,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",23
2018-11-04,2018-10-29,8.7,10.3,11.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",67
2018-11-05,2018-11-05,9,11,13.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",94
2018-11-06,2018-11-05,6.8,10.9,15.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",116
2018-11-07,2018-11-05,8.6,10.4,13.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",102
2018-11-08,2018-11-05,5,8.7,14.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",85
2018-11-09,2018-11-05,4.7,7.1,9.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",78
2018-11-10,2018-11-05,6.2,7,8.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",55
2018-11-11,2018-11-05,4.7,5.7,8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",51
2018-11-12,2018-11-12,3.1,7.7,13.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",121
2018-11-13,2018-11-12,6.6,9.7,12.5,4.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",75
2018-11-14,2018-11-12,8.2,8.7,12.4,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",50
2018-11-15,2018-11-12,5.8,7.9,10,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",70
2018-11-16,2018-11-12,2.9,3.5,8.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",56
2018-11-17,2018-11-12,-3.7,0,4.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",55
2018-11-18,2018-11-12,-5.5,-1.7,0.7,0,3.5,"weekend",TRUE,"s","Bazyliańska/Wysockiego",15
2018-11-19,2018-11-19,0.6,2.2,2.8,0,0.3,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",31
2018-11-20,2018-11-19,-0.6,0.7,2.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",48
2018-11-21,2018-11-19,-1.8,-0.1,2.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",48
2018-11-22,2018-11-19,-1.3,-0.8,0.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",51
2018-11-23,2018-11-19,-3.4,-2.8,-1.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",37
2018-11-24,2018-11-19,-3.5,0.5,2.2,0.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",20
2018-11-25,2018-11-19,1.4,2.5,3.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",23
2018-11-26,2018-11-26,-0.3,0.7,3.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",45
2018-11-27,2018-11-26,-5,-1.8,1.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",46
2018-11-28,2018-11-26,-4.1,-2.1,0.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",30
2018-11-29,2018-11-26,-4.8,-3.7,-1.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",37
2018-11-30,2018-11-26,-7.9,-5.6,-1.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",28
2018-12-01,2018-11-26,-11.8,-8.1,-4.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",9
2018-12-02,2018-11-26,-8.9,-0.2,4.2,0,2.8,"weekend",TRUE,"s","Bazyliańska/Wysockiego",21
2018-12-03,2018-12-03,-0.5,4.3,6.8,3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",24
2018-12-04,2018-12-03,4.9,5.5,7.8,0.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",25
2018-12-05,2018-12-03,0.1,1,5.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",30
2018-12-06,2018-12-03,-5.7,-1.6,0.2,0,1,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",18
2018-12-07,2018-12-03,-0.3,4,6.7,9.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",14
2018-12-08,2018-12-03,3.9,6.5,8.4,0.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",21
2018-12-09,2018-12-03,3,5.1,6.8,5.6,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",10
2018-12-10,2018-12-10,2.7,4.2,5.8,2.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",5
2018-12-11,2018-12-10,0.3,2,3.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",17
2018-12-12,2018-12-10,-1,0.9,2.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",18
2018-12-13,2018-12-10,-0.2,0.4,1.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",20
2018-12-14,2018-12-10,-0.9,0,0.6,0,0.3,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",14
2018-12-15,2018-12-10,-0.5,0.5,1.2,0,0.9,"weekend",TRUE,"s","Bazyliańska/Wysockiego",15
2018-12-16,2018-12-10,-1.1,-1,-0.1,0,0.5,"weekend",TRUE,"s","Bazyliańska/Wysockiego",7
2018-12-17,2018-12-17,-4.6,-2.5,-0.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",5
2018-12-18,2018-12-17,-6.6,-1.7,0,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",1
